,indicativo,tmed,dir,velmedia,presMax,presMin,fecha
7975,9898,19.0,20.0,2.5,956.9,953.9,2018-06-17
7978,9898,20.6,26.0,1.9,958.3,955.5,2018-06-18
7981,9898,21.2,24.0,1.7,958.9,955.0,2018-06-19
7984,9898,24.7,14.0,3.1,956.7,953.9,2018-06-20
7989,9898,25.5,26.0,1.4,956.0,952.6,2018-06-21
7992,9898,24.9,28.0,2.8,954.9,951.4,2018-06-22
7996,9898,23.0,99.0,2.8,955.6,952.0,2018-06-23
8001,9898,23.4,10.0,2.2,955.0,950.9,2018-06-24
8006,9898,24.3,9.0,2.2,954.0,950.6,2018-06-25
8008,9898,24.4,8.0,2.8,954.7,951.6,2018-06-26
8015,9898,24.4,23.0,2.2,954.5,950.3,2018-06-27
8018,9898,23.5,8.0,1.9,950.8,946.0,2018-06-28
8021,9898,23.2,18.0,3.6,949.3,946.1,2018-06-29
8024,9898,24.4,12.0,5.0,949.0,944.6,2018-06-30
8028,9898,25.4,14.0,1.4,948.1,945.1,2018-07-01
8035,9898,24.6,24.0,1.7,952.2,947.7,2018-07-02
8039,9898,25.8,15.0,2.2,953.6,950.6,2018-07-03
8042,9898,24.7,13.0,5.3,952.6,947.7,2018-07-04
8046,9898,21.4,28.0,2.8,956.3,952.5,2018-07-05
8048,9898,21.2,28.0,1.7,958.0,954.7,2018-07-06
8052,9898,24.8,6.0,1.9,957.6,953.2,2018-07-07
8057,9898,24.8,4.0,1.7,956.9,953.5,2018-07-08
8062,9898,25.6,27.0,2.5,956.4,952.3,2018-07-09
8067,9898,24.3,24.0,1.7,954.5,950.6,2018-07-10
8070,9898,23.7,28.0,2.2,952.6,948.5,2018-07-11
8072,9898,23.6,16.0,1.7,954.5,950.7,2018-07-12
8077,9898,25.0,14.0,3.6,954.9,952.2,2018-07-13
8080,9898,26.2,15.0,2.2,954.5,951.1,2018-07-14
8084,9898,26.4,17.0,2.2,952.8,948.5,2018-07-15
8088,9898,22.6,29.0,3.1,955.0,948.0,2018-07-16
8093,9898,22.0,16.0,1.9,955.9,952.2,2018-07-17
8097,9898,25.0,28.0,3.9,953.4,949.8,2018-07-18
8102,9898,25.3,10.0,2.5,953.2,949.5,2018-07-19
8105,9898,24.1,36.0,2.5,951.6,948.0,2018-07-20
8109,9898,20.4,29.0,1.9,952.5,950.0,2018-07-21
8113,9898,22.1,25.0,1.9,953.5,950.1,2018-07-22
8118,9898,24.2,99.0,1.7,954.1,949.6,2018-07-23
8122,9898,26.8,14.0,2.2,952.3,948.3,2018-07-24
8125,9898,26.8,10.0,2.8,953.3,949.6,2018-07-25
8128,9898,27.0,10.0,2.2,951.1,947.7,2018-07-26
8134,9898,27.0,10.0,3.3,950.8,947.1,2018-07-27
8138,9898,26.0,26.0,1.7,951.5,948.1,2018-07-28
8142,9898,26.4,15.0,2.5,951.8,949.5,2018-07-29
8144,9898,27.8,14.0,2.5,953.7,950.9,2018-07-30
8149,9898,27.7,30.0,1.7,953.9,951.6,2018-07-31
8152,9898,27.3,11.0,1.9,955.6,952.8,2018-08-01
8159,9898,28.8,17.0,1.7,956.0,952.7,2018-08-02
8162,9898,28.8,9.0,2.5,955.2,951.8,2018-08-03
8165,9898,29.6,23.0,1.7,956.0,952.9,2018-08-04
8171,9898,28.0,12.0,1.4,955.1,951.5,2018-08-05
8173,9898,28.7,18.0,1.9,953.9,949.5,2018-08-06
8176,9898,27.6,10.0,4.2,952.1,946.5,2018-08-07
8182,9898,26.8,13.0,5.3,952.0,947.4,2018-08-08
8186,9898,23.2,10.0,3.1,957.1,949.1,2018-08-09
8188,9898,21.1,13.0,2.8,960.7,957.1,2018-08-10
8194,9898,25.1,15.0,2.5,960.3,955.0,2018-08-11
8196,9898,25.8,25.0,4.2,955.6,949.7,2018-08-12
8200,9898,24.4,23.0,2.2,952.6,948.6,2018-08-13
8206,9898,22.2,25.0,2.8,955.2,952.1,2018-08-14
8211,9898,21.8,99.0,1.9,956.4,952.3,2018-08-15
8215,9898,23.8,4.0,2.8,954.6,949.6,2018-08-16
8218,9898,22.2,24.0,3.1,956.7,951.8,2018-08-17
8223,9898,19.2,99.0,1.7,957.8,955.5,2018-08-18
8226,9898,23.1,23.0,2.2,958.8,955.4,2018-08-19
8230,9898,23.4,26.0,2.5,957.3,953.0,2018-08-20
8234,9898,25.2,16.0,1.7,955.4,951.4,2018-08-21
8238,9898,25.9,8.0,1.7,954.7,951.7,2018-08-22
8243,9898,25.6,24.0,2.2,954.5,951.7,2018-08-23
8247,9898,22.8,33.0,2.5,954.7,951.7,2018-08-24
8249,9898,20.2,24.0,1.9,953.4,949.7,2018-08-25
8255,9898,19.6,10.0,1.7,954.0,950.3,2018-08-26
8256,9898,24.4,8.0,1.4,954.2,952.1,2018-08-27
8263,9898,25.0,18.0,5.0,954.9,949.8,2018-08-28
8267,9898,24.6,10.0,1.7,956.4,952.3,2018-08-29
8271,9898,22.4,10.0,1.4,957.2,954.1,2018-08-30
8274,9898,21.9,24.0,2.2,955.7,953.0,2018-08-31
8276,9898,23.7,26.0,1.9,956.5,952.5,2018-09-01
8282,9898,24.8,25.0,1.9,954.7,949.7,2018-09-02
8286,9898,24.2,12.0,1.9,951.7,947.4,2018-09-03
8289,9898,22.9,6.0,1.9,952.9,948.6,2018-09-04
8292,9898,21.4,26.0,2.8,952.5,947.8,2018-09-05
8298,9898,20.2,24.0,1.4,951.6,949.6,2018-09-06
8301,9898,19.8,6.0,1.1,954.7,951.6,2018-09-07
8304,9898,21.8,14.0,3.3,956.6,954.1,2018-09-08
8311,9898,22.3,12.0,1.4,958.6,955.0,2018-09-09
8313,9898,22.0,8.0,1.1,960.9,957.7,2018-09-10
8318,9898,21.4,14.0,1.4,961.8,959.0,2018-09-11
8322,9898,21.6,34.0,1.4,960.3,956.1,2018-09-12
8325,9898,21.8,22.0,1.4,957.0,954.1,2018-09-13
8328,9898,20.8,25.0,1.4,956.6,954.2,2018-09-14
8332,9898,21.2,11.0,2.2,958.6,956.2,2018-09-15
8336,9898,22.6,11.0,1.4,958.3,955.3,2018-09-16
8342,9898,23.0,12.0,3.1,957.5,952.8,2018-09-17
8346,9898,22.6,10.0,2.5,956.2,952.4,2018-09-18
8348,9898,22.2,19.0,1.4,958.4,955.7,2018-09-19
8355,9898,24.1,8.0,1.1,957.8,953.8,2018-09-20
8356,9898,24.4,2.0,1.7,957.7,953.6,2018-09-21
8363,9898,22.9,24.0,1.9,959.9,957.1,2018-09-22
8364,9898,24.4,24.0,1.9,960.2,956.3,2018-09-23
8371,9898,18.4,25.0,2.2,959.9,956.3,2018-09-24
8372,9898,14.4,11.0,2.2,964.2,959.9,2018-09-25
8377,9898,19.8,12.0,3.1,967.3,964.0,2018-09-26
8380,9898,19.3,24.0,1.1,967.2,960.0,2018-09-27
8385,9898,21.0,28.0,1.1,960.0,953.8,2018-09-28
8390,9898,21.1,25.0,1.7,954.0,950.6,2018-09-29
8394,9898,18.9,24.0,1.7,955.0,952.1,2018-09-30
8399,9898,16.2,26.0,2.2,956.5,952.8,2018-10-01
8400,9898,15.4,26.0,1.7,958.9,955.9,2018-10-02
8404,9898,17.6,26.0,1.7,959.9,956.0,2018-10-03
8408,9898,18.2,13.0,2.5,957.9,955.4,2018-10-04
8415,9898,18.8,14.0,3.1,956.6,952.5,2018-10-05
8418,9898,18.4,32.0,1.9,953.8,948.2,2018-10-06
8420,9898,14.4,30.0,3.1,953.7,950.0,2018-10-07
8427,9898,13.6,9.0,1.7,954.0,951.8,2018-10-08
8431,9898,13.8,11.0,3.3,952.5,948.5,2018-10-09
8433,9898,16.4,20.0,3.6,948.6,944.8,2018-10-10
8439,9898,17.8,10.0,3.3,954.7,947.5,2018-10-11
8442,9898,20.2,9.0,1.4,958.8,954.7,2018-10-12
8445,9898,20.0,12.0,3.1,957.6,949.6,2018-10-13
8450,9898,16.0,10.0,4.2,949.6,941.9,2018-10-14
8455,9898,14.1,26.0,1.7,948.7,940.6,2018-10-15
8458,9898,15.2,25.0,1.1,954.2,948.7,2018-10-16
8460,9898,16.2,26.0,1.1,953.9,949.6,2018-10-17
8465,9898,16.8,34.0,1.1,950.5,948.1,2018-10-18
8471,9898,17.1,5.0,1.4,956.6,949.7,2018-10-19
8473,9898,17.1,9.0,1.4,959.9,956.2,2018-10-20
8479,9898,17.7,22.0,1.7,959.8,955.4,2018-10-21
8482,9898,15.2,23.0,1.1,960.6,954.9,2018-10-22
8487,9898,13.0,99.0,0.8,963.1,960.3,2018-10-23
8489,9898,13.4,27.0,1.9,961.4,955.6,2018-10-24
8495,9898,14.0,10.0,1.1,955.7,952.4,2018-10-25
8496,9898,14.6,24.0,0.8,952.7,945.4,2018-10-26
8503,9898,10.3,28.0,1.7,945.4,935.3,2018-10-27
8507,9898,4.0,27.0,1.7,937.4,934.2,2018-10-28
8509,9898,5.4,31.0,3.6,936.6,929.5,2018-10-29
8513,9898,4.8,7.0,3.9,941.7,936.6,2018-10-30
8516,9898,8.0,8.0,4.2,943.6,936.4,2018-10-31
8521,9898,8.4,33.0,1.1,953.8,943.6,2018-11-01
8526,9898,11.2,28.0,1.7,956.7,953.1,2018-11-02
8529,9898,8.4,24.0,0.8,956.8,953.4,2018-11-03
8532,9898,9.2,12.0,1.9,953.4,943.3,2018-11-04
8536,9898,10.2,12.0,3.1,943.3,938.4,2018-11-05
8540,9898,8.3,25.0,1.1,948.8,940.7,2018-11-06
8545,9898,9.8,6.0,1.1,954.5,947.3,2018-11-07
8551,9898,9.8,12.0,4.4,955.5,948.5,2018-11-08
8554,9898,10.7,28.0,1.9,951.6,947.9,2018-11-09
8559,9898,10.6,99.0,1.4,950.9,947.4,2018-11-10
8560,9898,13.3,10.0,3.1,952.1,948.8,2018-11-11
8565,9898,15.2,11.0,3.9,957.3,950.0,2018-11-12
8569,9898,14.2,12.0,1.7,962.3,957.3,2018-11-13
8572,9898,14.4,12.0,2.5,961.8,957.2,2018-11-14
8576,9898,14.0,13.0,2.8,957.4,955.3,2018-11-15
8580,9898,13.4,12.0,1.7,957.7,955.5,2018-11-16
8587,9898,11.6,12.0,1.7,955.6,948.4,2018-11-17
8589,9898,8.6,8.0,4.7,948.4,943.8,2018-11-18
8595,9898,8.2,99.0,1.4,943.8,935.5,2018-11-19
8596,9898,5.2,7.0,2.8,940.9,935.2,2018-11-20
8602,9898,9.0,9.0,1.7,951.2,940.9,2018-11-21
8605,9898,8.6,8.0,1.7,953.4,950.6,2018-11-22
8610,9898,6.4,8.0,1.4,951.4,948.2,2018-11-23
8613,9898,6.6,25.0,0.6,952.2,947.8,2018-11-24
8616,9898,7.4,26.0,1.9,948.1,942.2,2018-11-25
8620,9898,7.0,28.0,3.1,953.7,939.7,2018-11-26
8626,9898,9.1,33.0,1.9,956.4,953.3,2018-11-27
8630,9898,7.8,99.0,1.1,957.9,955.9,2018-11-28
8635,9898,8.6,13.0,2.5,956.9,951.8,2018-11-29
8636,9898,9.0,31.0,2.2,956.4,950.6,2018-11-30
8642,9898,8.2,36.0,1.7,956.6,954.3,2018-12-01
8645,9898,8.6,31.0,1.1,957.0,954.9,2018-12-02
8648,9898,9.9,30.0,1.7,957.9,955.3,2018-12-03
8654,9898,10.4,30.0,1.4,960.2,957.4,2018-12-04
8658,9898,10.2,32.0,1.1,961.1,958.8,2018-12-05
8661,9898,10.4,30.0,1.7,962.0,959.9,2018-12-06
8665,9898,8.0,29.0,2.2,961.9,957.4,2018-12-07
8668,9898,9.3,26.0,1.9,962.2,959.3,2018-12-08
8675,9898,10.6,31.0,3.3,963.7,959.7,2018-12-09
8678,9898,9.0,24.0,1.1,964.0,960.2,2018-12-10
8680,9898,5.4,99.0,1.1,960.2,954.1,2018-12-11
8687,9898,5.4,8.0,0.8,955.4,949.1,2018-12-12
8690,9898,5.2,31.0,1.7,949.1,939.7,2018-12-13
8694,9898,8.4,31.0,3.3,955.6,943.4,2018-12-14
8697,9898,6.6,31.0,1.9,957.7,954.9,2018-12-15
8700,9898,7.6,99.0,1.7,957.4,950.8,2018-12-16
8705,9898,5.8,27.0,1.9,963.3,956.9,2018-12-17
8709,9898,5.4,11.0,3.1,962.3,955.3,2018-12-18
8714,9898,7.5,28.0,1.4,957.5,953.9,2018-12-19
8717,9898,8.0,30.0,1.4,963.4,957.3,2018-12-20
8722,9898,7.2,25.0,1.1,965.1,962.7,2018-12-21
8726,9898,9.1,31.0,0.8,966.2,963.8,2018-12-22
8728,9898,6.9,28.0,0.6,966.5,963.5,2018-12-23
8735,9898,5.8,24.0,0.8,964.0,961.7,2018-12-24
8736,9898,4.6,10.0,1.4,964.7,962.6,2018-12-25
8740,9898,6.2,10.0,1.1,965.4,962.8,2018-12-26
8744,9898,4.6,24.0,1.1,963.3,961.2,2018-12-27
8750,9898,3.0,24.0,1.1,963.8,961.6,2018-12-28
8754,9898,3.8,13.0,1.4,965.1,962.6,2018-12-29
8756,9898,2.2,9.0,1.1,966.4,963.6,2018-12-30
8763,9898,0.8,28.0,1.4,965.7,963.4,2018-12-31
8767,9898,0.0,13.0,1.1,965.4,963.3,2019-01-01
8771,9898,1.6,30.0,1.1,963.4,961.3,2019-01-02
8775,9898,-2.1,11.0,1.4,964.8,962.4,2019-01-03
8779,9898,-2.6,11.0,1.4,966.6,962.3,2019-01-04
8782,9898,1.9,26.0,1.7,966.6,962.9,2019-01-05
8785,9898,4.4,24.0,1.9,964.8,961.8,2019-01-06
8790,9898,3.0,28.0,1.7,964.6,961.7,2019-01-07
8793,9898,3.4,34.0,1.4,964.6,957.3,2019-01-08
8797,9898,6.6,32.0,4.4,957.5,949.5,2019-01-09
8800,9898,2.7,32.0,2.2,955.4,950.5,2019-01-10
8805,9898,2.0,28.0,1.4,960.7,955.3,2019-01-11
8808,9898,3.8,30.0,1.4,962.3,959.2,2019-01-12
8815,9898,7.2,32.0,1.7,960.2,956.3,2019-01-13
8819,9898,10.1,32.0,2.2,956.4,953.5,2019-01-14
8823,9898,5.8,20.0,1.7,957.5,954.7,2019-01-15
8826,9898,4.7,31.0,1.1,954.9,951.1,2019-01-16
8830,9898,1.6,12.0,1.4,953.7,951.0,2019-01-17
8833,9898,0.2,9.0,1.4,953.7,950.5,2019-01-18
8836,9898,1.4,8.0,1.4,951.0,945.0,2019-01-19
8840,9898,6.0,34.0,1.4,949.7,944.0,2019-01-20
8845,9898,4.4,29.0,1.9,952.5,949.4,2019-01-21
8851,9898,2.6,27.0,2.5,951.8,940.8,2019-01-22
8854,9898,4.1,33.0,3.6,940.8,933.5,2019-01-23
8859,9898,3.6,30.0,2.8,946.8,937.8,2019-01-24
8860,9898,9.0,34.0,3.3,952.5,945.3,2019-01-25
8867,9898,8.4,29.0,1.4,954.2,947.3,2019-01-26
8868,9898,6.3,34.0,4.4,947.5,943.7,2019-01-27
8875,9898,5.6,34.0,3.6,948.6,943.4,2019-01-28
8879,9898,4.2,31.0,1.9,948.3,940.9,2019-01-29
8882,9898,4.2,28.0,2.2,945.2,939.3,2019-01-30
8886,9898,5.2,12.0,1.7,939.3,930.0,2019-01-31
8890,9898,7.2,20.0,2.2,930.0,925.1,2019-02-01
8892,9898,3.2,30.0,4.7,947.5,928.2,2019-02-02
8896,9898,3.4,33.0,3.6,959.3,947.4,2019-02-03
8900,9898,4.4,30.0,1.4,960.6,958.4,2019-02-04
8904,9898,9.1,28.0,1.7,961.4,959.1,2019-02-05
8910,9898,8.0,12.0,1.4,960.7,956.6,2019-02-06
8914,9898,9.1,30.0,2.2,957.8,955.1,2019-02-07
8917,9898,7.5,99.0,1.1,957.9,954.4,2019-02-08
8922,9898,8.8,12.0,1.7,957.9,954.9,2019-02-09
8924,9898,9.4,31.0,1.9,956.1,952.2,2019-02-10
8929,9898,7.2,28.0,2.5,964.6,956.1,2019-02-11
8933,9898,6.2,26.0,1.1,966.9,964.6,2019-02-12
8937,9898,7.6,9.0,1.9,966.9,964.4,2019-02-13
8940,9898,8.0,13.0,3.9,968.4,964.4,2019-02-14
8946,9898,7.7,14.0,2.5,965.3,962.4,2019-02-15
8950,9898,9.1,12.0,2.8,964.8,961.7,2019-02-16
8955,9898,9.4,10.0,3.3,962.1,956.7,2019-02-17
8956,9898,7.6,12.0,3.6,957.4,954.1,2019-02-18
8963,9898,7.6,10.0,1.7,957.5,955.1,2019-02-19
8966,9898,8.0,12.0,1.7,961.7,957.3,2019-02-20
8969,9898,9.4,8.0,1.4,966.1,961.7,2019-02-21
8972,9898,12.1,24.0,1.7,966.1,962.0,2019-02-22
8976,9898,11.3,12.0,2.5,963.8,959.8,2019-02-23
8982,9898,11.0,11.0,2.2,967.7,963.8,2019-02-24
8986,9898,10.4,26.0,1.9,967.7,964.7,2019-02-25
8989,9898,12.9,99.0,1.1,966.6,963.4,2019-02-26
8994,9898,15.5,25.0,1.4,963.4,959.4,2019-02-27
8999,9898,12.3,24.0,2.2,962.4,959.0,2019-02-28
9002,9898,10.5,24.0,1.7,960.0,955.2,2019-03-01
9006,9898,12.0,28.0,2.5,958.5,955.8,2019-03-02
9008,9898,12.8,6.0,1.9,958.5,952.8,2019-03-03
9015,9898,13.2,25.0,1.7,953.2,950.5,2019-03-04
9016,9898,10.4,9.0,2.2,953.5,948.9,2019-03-05
9020,9898,9.3,10.0,4.4,948.9,938.0,2019-03-06
9025,9898,8.5,28.0,1.1,952.0,944.8,2019-03-07
9030,9898,10.1,22.0,1.7,962.1,951.8,2019-03-08
9032,9898,11.8,28.0,1.4,965.2,961.8,2019-03-09
9039,9898,14.0,22.0,2.5,963.7,960.5,2019-03-10
9042,9898,11.8,24.0,1.7,964.5,960.8,2019-03-11
9046,9898,9.4,12.0,2.5,963.5,955.9,2019-03-12
9051,9898,8.8,31.0,3.9,961.3,955.2,2019-03-13
9052,9898,9.0,30.0,3.1,961.8,958.5,2019-03-14
9059,9898,11.5,28.0,3.1,960.9,957.1,2019-03-15
9061,9898,13.2,99.0,1.9,958.7,951.2,2019-03-16
9065,9898,11.4,30.0,3.1,954.4,949.6,2019-03-17
9068,9898,9.2,28.0,1.7,958.1,954.1,2019-03-18
9075,9898,9.6,99.0,1.9,961.0,955.7,2019-03-19
9076,9898,8.5,10.0,1.7,962.8,959.9,2019-03-20
9080,9898,8.2,9.0,0.8,963.5,960.8,2019-03-21
9087,9898,11.2,14.0,1.7,963.6,960.9,2019-03-22
9091,9898,14.2,22.0,1.1,962.5,958.9,2019-03-23
9095,9898,15.4,23.0,1.9,960.0,956.2,2019-03-24
9097,9898,11.8,26.0,2.5,957.1,952.5,2019-03-25
9102,9898,10.0,10.0,1.7,958.4,954.2,2019-03-26
9107,9898,11.3,99.0,1.4,960.8,957.0,2019-03-27
9111,9898,10.2,10.0,1.7,962.8,959.4,2019-03-28
9115,9898,11.2,12.0,3.1,962.0,958.3,2019-03-29
9117,9898,10.0,14.0,2.8,960.1,953.9,2019-03-30
9123,9898,8.4,13.0,1.4,954.9,950.5,2019-03-31
9127,9898,10.7,10.0,1.1,951.9,949.9,2019-04-01
9130,9898,13.4,24.0,2.2,951.0,946.3,2019-04-02
9134,9898,6.4,33.0,2.2,946.3,938.3,2019-04-03
9138,9898,6.1,28.0,1.7,939.8,937.5,2019-04-04
9141,9898,7.6,9.0,2.5,937.5,933.8,2019-04-05
9146,9898,7.8,33.0,2.5,939.3,934.0,2019-04-06
9149,9898,9.6,28.0,2.5,947.9,939.0,2019-04-07
9153,9898,11.4,31.0,1.1,948.1,945.4,2019-04-08
9157,9898,11.8,24.0,1.9,946.5,943.3,2019-04-09
9162,9898,10.6,28.0,1.4,949.6,944.9,2019-04-10
9165,9898,10.8,28.0,2.8,951.4,948.2,2019-04-11
9168,9898,11.6,24.0,2.2,952.6,949.6,2019-04-12
9174,9898,12.2,24.0,1.9,953.9,950.4,2019-04-13
9176,9898,15.9,24.0,2.8,951.0,948.6,2019-04-14
9181,9898,13.4,8.0,6.4,952.8,947.6,2019-04-15
9186,9898,12.8,99.0,1.9,955.1,952.2,2019-04-16
9189,9898,14.0,14.0,5.8,955.1,949.2,2019-04-17
9193,9898,13.0,11.0,5.6,953.3,948.6,2019-04-18
9197,9898,16.0,13.0,5.3,958.7,951.5,2019-04-19
9201,9898,14.6,14.0,2.8,958.1,953.8,2019-04-20
9205,9898,10.6,9.0,1.1,955.3,943.9,2019-04-21
9211,9898,12.4,24.0,1.9,943.9,935.6,2019-04-22
9214,9898,12.1,19.0,3.1,937.8,932.7,2019-04-23
9216,9898,8.1,12.0,4.2,943.9,937.6,2019-04-24
9223,9898,11.3,19.0,1.7,951.5,940.3,2019-04-25
9226,9898,11.5,30.0,2.8,960.2,951.4,2019-04-26
9230,9898,12.8,28.0,3.1,960.8,958.6,2019-04-27
9235,9898,13.2,26.0,2.2,959.2,953.3,2019-04-28
9238,9898,14.6,9.0,2.2,955.8,950.6,2019-04-29
9242,9898,15.2,8.0,1.4,953.5,949.4,2019-04-30
9247,9898,15.6,9.0,1.7,951.4,947.9,2019-05-01
9248,9898,14.8,99.0,2.5,952.1,948.2,2019-05-02
9252,9898,11.0,32.0,2.2,949.7,945.8,2019-05-03
9256,9898,12.0,34.0,2.8,949.3,945.5,2019-05-04
9260,9898,11.6,27.0,3.1,952.5,948.9,2019-05-05
9266,9898,12.0,99.0,1.1,954.8,951.0,2019-05-06
9270,9898,15.8,99.0,2.2,953.4,948.6,2019-05-07
9274,9898,17.0,26.0,2.2,948.8,942.1,2019-05-08
9278,9898,14.2,99.0,2.2,949.3,945.3,2019-05-09
9282,9898,18.9,32.0,1.7,951.8,947.7,2019-05-10
9285,9898,14.2,29.0,3.6,960.0,951.7,2019-05-11
9289,9898,15.2,26.0,2.2,960.3,954.6,2019-05-12
9292,9898,17.0,99.0,2.5,957.2,952.9,2019-05-13
9298,9898,17.1,25.0,1.7,956.2,949.4,2019-05-14
9303,9898,20.0,13.0,3.6,950.5,944.2,2019-05-15
9305,9898,16.1,13.0,4.2,950.3,938.0,2019-05-16
9309,9898,11.7,10.0,3.1,944.5,935.5,2019-05-17
9312,9898,11.2,28.0,3.1,946.0,943.2,2019-05-18
9319,9898,11.5,26.0,3.6,947.5,943.9,2019-05-19
9322,9898,13.0,27.0,2.8,950.3,946.9,2019-05-20
9324,9898,15.1,25.0,1.9,952.8,950.0,2019-05-21
9329,9898,16.1,17.0,1.7,954.4,952.3,2019-05-22
9333,9898,19.4,27.0,1.9,953.8,950.4,2019-05-23
9337,9898,15.3,29.0,1.4,952.0,950.1,2019-05-24
9341,9898,16.9,28.0,2.2,954.0,951.2,2019-05-25
9347,9898,16.6,26.0,2.2,954.0,950.5,2019-05-26
9351,9898,17.7,29.0,2.5,951.1,946.1,2019-05-27
9353,9898,15.8,34.0,3.3,954.6,948.2,2019-05-28
9359,9898,15.7,32.0,3.3,959.3,954.3,2019-05-29
9363,9898,18.6,23.0,1.7,960.7,957.2,2019-05-30
9367,9898,20.5,10.0,2.2,960.3,957.0,2019-05-31
9370,9898,22.2,9.0,2.2,958.4,954.5,2019-06-01
9372,9898,24.0,8.0,3.1,956.3,951.7,2019-06-02
9376,9898,23.6,10.0,4.2,953.6,949.7,2019-06-03
9383,9898,23.6,99.0,4.7,949.7,942.5,2019-06-04
9387,9898,14.6,31.0,3.9,949.6,942.2,2019-06-05
9390,9898,16.2,12.0,4.4,950.5,945.3,2019-06-06
9393,9898,16.9,10.0,1.9,957.2,945.5,2019-06-07
9396,9898,17.8,14.0,3.6,959.3,954.8,2019-06-08
9401,9898,21.8,13.0,1.4,955.2,948.2,2019-06-09
9405,9898,17.6,34.0,2.8,950.9,947.9,2019-06-10
9408,9898,14.1,36.0,2.8,950.5,947.6,2019-06-11
9414,9898,14.4,99.0,1.9,951.4,948.2,2019-06-12
9417,9898,18.8,12.0,5.3,950.4,946.4,2019-06-13
9421,9898,20.2,24.0,1.4,950.1,946.0,2019-06-14
9427,9898,18.4,26.0,2.5,956.1,950.1,2019-06-15
9429,9898,19.6,11.0,2.5,957.1,952.5,2019-06-16
9432,9898,23.5,9.0,1.7,954.0,949.7,2019-06-17
9438,9898,25.8,12.0,5.0,951.8,947.3,2019-06-18
9442,9898,22.2,24.0,1.9,950.8,948.2,2019-06-19
9444,9898,22.8,13.0,3.3,951.4,948.1,2019-06-20
9451,9898,20.0,34.0,2.5,953.7,949.7,2019-06-21
9455,9898,20.6,10.0,1.4,954.1,949.8,2019-06-22
9457,9898,25.8,14.0,4.2,951.7,948.7,2019-06-23
9463,9898,26.6,15.0,5.6,952.4,949.4,2019-06-24
9466,9898,25.6,12.0,4.7,954.9,951.4,2019-06-25
9470,9898,28.0,99.0,7.2,957.2,953.5,2019-06-26
9473,9898,30.2,12.0,4.7,957.9,954.5,2019-06-27
9476,9898,31.1,19.0,1.7,955.7,952.2,2019-06-28
9480,9898,33.0,20.0,1.9,953.3,950.8,2019-06-29
9486,9898,30.8,13.0,3.6,955.2,952.2,2019-06-30
9491,9898,29.4,12.0,3.6,954.9,951.2,2019-07-01
9492,9898,26.0,10.0,2.8,954.5,950.0,2019-07-02
9499,9898,27.4,12.0,3.6,953.1,950.0,2019-07-03
9502,9898,27.6,16.0,4.4,954.7,951.8,2019-07-04
9506,9898,28.2,15.0,2.5,954.4,950.0,2019-07-05
9508,9898,28.5,15.0,3.6,951.7,947.7,2019-07-06
9512,9898,27.0,13.0,3.3,951.5,947.5,2019-07-07
9516,9898,23.9,11.0,5.8,952.5,946.3,2019-07-08
9521,9898,20.5,32.0,2.2,952.1,949.3,2019-07-09
9525,9898,22.4,23.0,1.9,953.5,950.5,2019-07-10
9531,9898,26.7,26.0,2.5,952.6,950.1,2019-07-11
9534,9898,28.7,99.0,2.5,953.6,950.6,2019-07-12
9536,9898,27.2,19.0,2.5,953.2,946.8,2019-07-13
9540,9898,22.6,24.0,2.5,950.9,947.1,2019-07-14
9544,9898,22.6,27.0,2.2,951.7,947.6,2019-07-15
9550,9898,22.4,13.0,2.2,953.4,950.7,2019-07-16
9552,9898,25.6,18.0,2.2,953.4,949.5,2019-07-17
9557,9898,23.7,26.0,2.2,953.0,949.9,2019-07-18
9560,9898,24.7,10.0,3.1,953.9,950.1,2019-07-19
9565,9898,27.6,11.0,3.9,955.6,950.9,2019-07-20
9571,9898,27.4,11.0,4.2,958.8,955.6,2019-07-21
