,indicativo,fecha,tmed,velmedia,presmed
9191,9434,2019-04-17,16.0,7.2,984.95
9192,9434,2019-04-18,15.8,7.2,983.95
9196,9434,2019-04-19,15.3,3.3,989.3
9202,9434,2019-04-20,15.4,5.3,989.7
9207,9434,2019-04-21,12.0,4.7,984.05
9210,9434,2019-04-22,14.6,2.8,973.3
9213,9434,2019-04-23,14.7,3.1,968.5
9217,9434,2019-04-24,13.7,6.1,973.75
9220,9434,2019-04-25,14.8,5.6,979.65
9227,9434,2019-04-26,14.8,5.0,991.25
9229,9434,2019-04-27,15.2,5.6,995.6500000000001
9232,9434,2019-04-28,16.4,8.3,992.55
9239,9434,2019-04-29,16.4,2.8,987.6500000000001
9243,9434,2019-04-30,18.8,5.3,985.75
9245,9434,2019-05-01,17.3,3.1,983.5
9249,9434,2019-05-02,17.0,9.2,985.45
9255,9434,2019-05-03,14.8,8.9,983.4
9258,9434,2019-05-04,14.2,9.4,984.7
9262,9434,2019-05-05,13.0,10.8,987.2
9264,9434,2019-05-06,15.6,3.3,987.45
9268,9434,2019-05-07,18.6,1.9,984.05
9272,9434,2019-05-08,20.8,7.5,978.15
9276,9434,2019-05-09,18.6,2.5,981.55
9283,9434,2019-05-10,21.8,5.6,983.45
9287,9434,2019-05-11,17.6,8.9,991.3
9290,9434,2019-05-12,17.9,12.2,993.3
9294,9434,2019-05-13,19.3,8.9,989.9000000000001
9296,9434,2019-05-14,19.4,4.4,986.5
9301,9434,2019-05-15,22.0,7.2,981.05
9304,9434,2019-05-16,18.6,4.2,977.3499999999999
9311,9434,2019-05-17,12.8,8.9,975.95
9315,9434,2019-05-18,14.0,5.3,980.55
9317,9434,2019-05-19,14.0,7.8,982.25
9320,9434,2019-05-20,15.6,6.9,983.5999999999999
9325,9434,2019-05-21,17.8,5.6,985.85
9331,9434,2019-05-22,19.4,3.3,987.0
9335,9434,2019-05-23,20.4,1.7,985.55
9338,9434,2019-05-24,16.6,8.1,986.5
9343,9434,2019-05-25,17.5,11.1,988.5999999999999
9346,9434,2019-05-26,18.0,11.4,988.35
9350,9434,2019-05-27,18.4,10.6,984.7
9355,9434,2019-05-28,16.6,11.7,988.5
9358,9434,2019-05-29,17.0,10.6,992.75
9361,9434,2019-05-30,20.9,4.4,993.0
9365,9434,2019-05-31,22.2,1.1,991.8
9368,9434,2019-06-01,24.0,2.8,989.05
9374,9434,2019-06-02,25.0,3.6,985.85
9377,9434,2019-06-03,26.1,3.9,983.7
9381,9434,2019-06-04,25.2,5.6,977.9
9386,9434,2019-06-05,16.8,6.9,980.7
9388,9434,2019-06-06,19.3,5.3,980.05
9392,9434,2019-06-07,19.2,3.9,984.55
9399,9434,2019-06-08,19.9,6.7,990.25
9403,9434,2019-06-09,23.8,3.6,984.5
9407,9434,2019-06-10,18.5,8.9,985.2
9411,9434,2019-06-11,16.0,8.1,984.75
9413,9434,2019-06-12,16.5,3.1,983.4000000000001
9416,9434,2019-06-13,21.0,7.2,980.5
9423,9434,2019-06-14,22.4,3.6,981.4000000000001
9426,9434,2019-06-15,21.0,5.6,987.85
9430,9434,2019-06-16,22.6,2.8,987.9000000000001
9434,9434,2019-06-17,25.9,3.3,983.95
9437,9434,2019-06-18,28.2,4.2,981.0999999999999
9440,9434,2019-06-19,25.0,1.7,982.0
9446,9434,2019-06-20,23.5,7.8,983.4000000000001
9448,9434,2019-06-21,21.2,7.2,986.75
9452,9434,2019-06-22,23.4,3.6,985.0999999999999
9456,9434,2019-06-23,28.2,6.1,981.6
9460,9434,2019-06-24,27.0,4.7,983.0
9465,9434,2019-06-25,27.4,3.9,984.85
9469,9434,2019-06-26,29.0,8.3,986.2
9472,9434,2019-06-27,31.1,5.3,987.3
9479,9434,2019-06-28,32.0,2.8,985.5
9482,9434,2019-06-29,32.8,2.5,983.3499999999999
9484,9434,2019-06-30,31.9,5.3,984.95
9489,9434,2019-07-01,27.2,6.7,986.2
9495,9434,2019-07-02,27.0,3.3,984.95
9498,9434,2019-07-03,29.1,5.0,983.3499999999999
9503,9434,2019-07-04,29.0,4.7,984.7
9507,9434,2019-07-05,29.9,2.5,983.95
9511,9434,2019-07-06,30.4,4.4,981.7
9514,9434,2019-07-07,29.4,5.3,982.1
9518,9434,2019-07-08,24.4,4.2,981.3
9523,9434,2019-07-09,22.2,8.6,984.8
9524,9434,2019-07-10,24.8,4.4,985.3
9529,9434,2019-07-11,28.6,4.2,984.25
9532,9434,2019-07-12,30.0,4.2,985.0
9539,9434,2019-07-13,27.8,4.4,983.4
9542,9434,2019-07-14,25.0,5.6,982.75
9546,9434,2019-07-15,25.2,8.6,983.85
9548,9434,2019-07-16,25.2,2.8,985.0
9553,9434,2019-07-17,25.4,2.5,984.3499999999999
9558,9434,2019-07-18,25.4,7.8,985.7
9561,9434,2019-07-19,27.1,4.7,984.2
9566,9434,2019-07-20,30.0,5.6,985.2
9568,9434,2019-07-21,29.6,5.3,988.75
