,indicativo,fecha,tmed,dir,velmedia,presMax,presMin
6883,9263D,2017-09-17,13.2,35.0,2.5,966.9,964.7
6886,9263D,2017-09-18,14.7,35.0,2.5,970.5,964.7
6889,9263D,2017-09-19,14.0,35.0,3.6,972.0,970.4
6892,9263D,2017-09-20,14.8,99.0,1.1,971.1,964.8
6898,9263D,2017-09-21,16.2,33.0,2.8,968.4,963.6
6903,9263D,2017-09-22,15.8,99.0,1.1,970.0,966.6
6907,9263D,2017-09-23,17.3,99.0,1.1,969.3,965.9
6911,9263D,2017-09-24,20.3,99.0,0.8,968.7,965.0
6915,9263D,2017-09-25,17.4,32.0,3.6,970.6,966.5
6917,9263D,2017-09-26,17.0,99.0,2.2,969.8,967.0
6921,9263D,2017-09-27,17.2,21.0,0.8,970.1,966.8
6924,9263D,2017-09-28,19.6,19.0,0.8,972.4,968.7
6928,9263D,2017-09-29,19.6,34.0,2.5,971.0,967.1
6934,9263D,2017-09-30,14.4,99.0,2.2,970.6,968.1
6936,9263D,2017-10-01,14.3,32.0,1.7,972.3,969.2
6942,9263D,2017-10-02,18.5,36.0,3.6,973.0,970.8
6946,9263D,2017-10-03,18.0,99.0,4.7,972.1,969.1
6951,9263D,2017-10-04,19.4,14.0,0.8,972.7,969.2
6954,9263D,2017-10-05,17.0,99.0,5.0,971.9,970.3
6957,9263D,2017-10-06,15.0,35.0,6.4,972.8,970.6
6962,9263D,2017-10-07,15.6,34.0,2.5,972.5,968.4
6964,9263D,2017-10-08,13.4,35.0,4.4,970.1,967.5
6969,9263D,2017-10-09,14.9,36.0,2.5,969.7,965.5
6973,9263D,2017-10-10,15.3,4.0,0.8,969.6,966.2
6977,9263D,2017-10-11,15.8,27.0,0.6,972.1,968.1
6981,9263D,2017-10-12,17.2,15.0,0.8,974.4,971.3
6985,9263D,2017-10-13,18.0,2.0,0.3,974.2,970.4
6991,9263D,2017-10-14,19.0,22.0,3.1,973.9,970.1
6995,9263D,2017-10-15,18.6,99.0,2.5,974.9,970.8
6999,9263D,2017-10-16,19.4,20.0,2.8,973.4,970.1
7000,9263D,2017-10-17,17.4,15.0,3.6,970.5,962.7
7005,9263D,2017-10-18,15.4,16.0,4.7,962.7,956.5
7009,9263D,2017-10-19,14.2,34.0,1.4,962.9,957.9
7015,9263D,2017-10-20,14.8,99.0,1.1,967.2,962.8
7016,9263D,2017-10-21,12.6,34.0,1.4,974.6,967.1
7020,9263D,2017-10-22,11.8,32.0,3.1,975.8,973.7
7027,9263D,2017-10-23,13.0,35.0,1.7,974.8,972.0
7030,9263D,2017-10-24,14.2,4.0,0.0,973.6,969.6
7034,9263D,2017-10-25,15.6,25.0,0.3,972.8,969.9
7038,9263D,2017-10-26,16.2,14.0,1.4,977.0,972.2
7042,9263D,2017-10-27,12.1,35.0,4.4,978.3,976.8
7046,9263D,2017-10-28,13.2,99.0,7.2,977.3,973.8
7048,9263D,2017-10-29,12.8,99.0,6.9,973.9,969.4
7054,9263D,2017-10-30,11.4,1.0,6.4,969.6,966.8
7057,9263D,2017-10-31,10.4,99.0,0.6,970.5,967.0
7060,9263D,2017-11-01,11.3,16.0,1.4,970.0,966.6
7064,9263D,2017-11-02,13.2,16.0,1.4,967.4,963.3
7071,9263D,2017-11-03,14.8,22.0,3.9,963.3,959.0
7075,9263D,2017-11-04,11.8,99.0,2.8,963.1,957.9
7079,9263D,2017-11-05,9.6,99.0,4.2,970.8,963.1
7083,9263D,2017-11-06,6.6,36.0,6.9,971.7,969.2
7087,9263D,2017-11-07,6.6,99.0,4.2,969.4,965.8
7091,9263D,2017-11-08,5.2,99.0,3.1,973.0,968.0
7093,9263D,2017-11-09,5.4,2.0,5.3,975.4,971.6
7099,9263D,2017-11-10,9.4,35.0,2.8,976.7,974.3
7103,9263D,2017-11-11,11.2,99.0,3.6,976.0,972.0
7104,9263D,2017-11-12,11.5,36.0,3.9,972.0,965.9
7108,9263D,2017-11-13,6.6,35.0,10.0,970.9,965.7
7112,9263D,2017-11-14,6.4,99.0,6.7,971.0,968.5
7116,9263D,2017-11-15,5.6,33.0,0.6,969.2,964.7
7122,9263D,2017-11-16,9.0,99.0,0.6,968.8,966.4
7126,9263D,2017-11-17,9.8,99.0,4.2,969.4,967.1
7130,9263D,2017-11-18,8.2,34.0,5.0,970.4,968.3
7133,9263D,2017-11-19,7.0,32.0,3.9,970.6,968.4
7138,9263D,2017-11-20,7.5,18.0,0.6,971.7,968.4
7143,9263D,2017-11-21,6.6,18.0,0.8,970.7,966.1
7144,9263D,2017-11-22,6.4,99.0,0.0,966.3,959.5
7151,9263D,2017-11-23,11.4,99.0,1.1,965.2,959.7
7155,9263D,2017-11-24,10.6,22.0,1.1,965.8,963.7
7156,9263D,2017-11-25,7.6,99.0,5.0,975.1,963.1
7160,9263D,2017-11-26,5.0,35.0,3.1,978.4,963.7
7167,9263D,2017-11-27,4.4,14.0,0.6,977.0,969.9
7169,9263D,2017-11-28,3.8,17.0,0.6,970.1,958.5
7175,9263D,2017-11-29,4.4,33.0,2.5,961.3,956.1
7179,9263D,2017-11-30,2.2,99.0,1.4,964.7,961.2
7180,9263D,2017-12-01,0.8,99.0,4.2,967.6,959.2
7184,9263D,2017-12-02,0.5,35.0,4.7,973.1,967.1
7188,9263D,2017-12-03,0.9,99.0,2.5,978.3,973.0
7192,9263D,2017-12-04,4.5,34.0,3.9,982.1,978.1
7197,9263D,2017-12-05,3.7,19.0,0.8,982.1,980.0
7201,9263D,2017-12-06,2.0,13.0,0.6,981.1,977.8
7205,9263D,2017-12-07,2.4,99.0,0.3,978.3,974.0
7208,9263D,2017-12-08,5.8,34.0,0.6,974.1,971.5
7212,9263D,2017-12-09,5.6,35.0,1.4,972.5,964.2
7218,9263D,2017-12-10,9.4,17.0,3.1,964.2,934.2
7223,9263D,2017-12-11,8.4,18.0,5.6,953.8,932.3
7226,9263D,2017-12-12,4.1,99.0,0.8,969.7,953.8
7231,9263D,2017-12-13,2.8,20.0,1.9,971.0,966.7
7232,9263D,2017-12-14,8.1,99.0,1.7,966.8,958.3
7236,9263D,2017-12-15,5.8,99.0,3.3,962.5,956.0
7242,9263D,2017-12-16,3.8,31.0,2.5,974.5,961.9
7247,9263D,2017-12-17,4.6,99.0,2.8,979.4,974.1
7248,9263D,2017-12-18,6.5,36.0,3.3,979.4,971.4
7254,9263D,2017-12-19,5.2,99.0,5.6,980.5,973.4
7257,9263D,2017-12-20,5.3,99.0,6.4,982.4,979.0
7261,9263D,2017-12-21,7.3,35.0,4.4,985.1,981.4
7265,9263D,2017-12-22,5.6,99.0,7.8,984.9,982.5
7269,9263D,2017-12-23,6.0,34.0,3.3,982.6,980.2
7273,9263D,2017-12-24,2.4,99.0,0.6,981.3,974.8
7279,9263D,2017-12-25,2.0,32.0,0.6,974.8,965.4
7283,9263D,2017-12-26,4.5,17.0,1.4,966.3,947.4
7285,9263D,2017-12-27,5.2,32.0,6.1,958.2,946.6
7289,9263D,2017-12-28,5.1,99.0,2.2,963.2,955.7
7294,9263D,2017-12-29,8.8,17.0,0.3,969.5,961.8
7296,9263D,2017-12-30,10.0,16.0,1.7,972.1,968.5
7303,9263D,2017-12-31,8.6,33.0,3.6,972.4,963.8
7305,9263D,2018-01-01,5.1,31.0,2.8,974.5,968.7
7308,9263D,2018-01-02,8.3,4.0,0.8,974.6,972.4
7312,9263D,2018-01-03,10.6,20.0,0.0,976.0,972.3
7316,9263D,2018-01-04,12.2,24.0,1.4,972.3,962.9
7323,9263D,2018-01-05,9.8,99.0,4.7,962.9,952.4
7327,9263D,2018-01-06,2.4,32.0,2.2,952.4,947.2
7328,9263D,2018-01-07,1.4,99.0,0.6,956.0,946.1
7334,9263D,2018-01-08,0.8,23.0,0.6,961.2,955.2
7338,9263D,2018-01-09,0.7,20.0,1.4,963.7,960.4
7340,9263D,2018-01-10,4.6,99.0,0.6,963.9,959.9
7347,9263D,2018-01-11,2.3,17.0,0.8,970.8,963.1
7348,9263D,2018-01-12,5.2,99.0,1.1,971.5,968.1
7352,9263D,2018-01-13,4.3,18.0,1.7,968.1,961.1
7359,9263D,2018-01-14,3.9,32.0,1.1,969.4,962.3
7363,9263D,2018-01-15,5.8,18.0,1.7,972.1,969.0
7366,9263D,2018-01-16,7.5,99.0,0.3,972.3,969.0
7370,9263D,2018-01-17,6.6,35.0,5.6,974.7,968.9
7375,9263D,2018-01-18,4.5,12.0,0.0,974.1,968.3
7376,9263D,2018-01-19,7.1,34.0,2.2,972.2,967.8
7380,9263D,2018-01-20,7.8,31.0,1.1,971.9,968.3
7387,9263D,2018-01-21,11.6,35.0,5.6,975.4,970.9
7391,9263D,2018-01-22,11.3,32.0,3.1,975.4,973.6
7393,9263D,2018-01-23,10.2,32.0,3.9,976.0,974.4
7398,9263D,2018-01-24,6.4,99.0,0.8,974.7,969.9
7403,9263D,2018-01-25,6.4,99.0,1.9,969.9,963.1
7405,9263D,2018-01-26,5.0,34.0,6.1,973.4,964.7
7411,9263D,2018-01-27,4.1,35.0,6.1,982.1,973.1
7412,9263D,2018-01-28,5.5,20.0,0.3,985.5,982.0
7418,9263D,2018-01-29,5.8,35.0,1.7,984.2,977.9
7422,9263D,2018-01-30,5.4,99.0,0.3,978.6,973.3
7424,9263D,2018-01-31,5.2,29.0,0.8,973.9,963.9
7429,9263D,2018-02-01,4.2,32.0,2.8,964.1,956.5
7432,9263D,2018-02-02,2.6,34.0,5.3,963.8,957.0
7438,9263D,2018-02-03,3.0,31.0,1.4,963.4,958.7
7441,9263D,2018-02-04,3.8,99.0,3.1,959.3,956.8
7447,9263D,2018-02-05,2.8,1.0,5.0,959.0,955.5
7450,9263D,2018-02-06,2.6,34.0,6.7,961.0,958.5
7452,9263D,2018-02-07,2.0,99.0,5.0,966.5,960.0
7456,9263D,2018-02-08,0.4,34.0,5.6,967.7,965.9
7460,9263D,2018-02-09,0.0,34.0,2.2,969.4,964.1
7464,9263D,2018-02-10,3.4,36.0,4.2,970.3,967.0
7471,9263D,2018-02-11,6.4,34.0,1.7,967.0,963.4
7473,9263D,2018-02-12,2.2,4.0,3.9,968.0,966.0
7478,9263D,2018-02-13,-0.2,99.0,2.5,967.5,961.1
7481,9263D,2018-02-14,4.6,99.0,0.8,966.3,962.2
7485,9263D,2018-02-15,8.6,18.0,2.2,971.1,966.2
7489,9263D,2018-02-16,12.1,20.0,2.2,971.0,967.0
7494,9263D,2018-02-17,8.0,99.0,6.1,973.5,967.7
7499,9263D,2018-02-18,6.6,35.0,4.2,973.3,967.7
7501,9263D,2018-02-19,8.4,32.0,4.4,967.7,964.4
7504,9263D,2018-02-20,8.4,99.0,7.2,965.7,962.3
7508,9263D,2018-02-21,4.3,35.0,6.4,962.3,960.0
7512,9263D,2018-02-22,3.4,36.0,6.9,960.4,957.0
7519,9263D,2018-02-23,0.4,1.0,4.7,957.1,954.0
7523,9263D,2018-02-24,2.2,2.0,1.4,957.6,954.3
7524,9263D,2018-02-25,4.6,31.0,4.2,960.3,957.5
7529,9263D,2018-02-26,3.0,1.0,6.1,959.9,955.0
7532,9263D,2018-02-27,-1.2,32.0,5.0,957.2,952.3
7536,9263D,2018-02-28,-0.4,12.0,1.1,952.4,939.4
7541,9263D,2018-03-01,6.6,99.0,10.6,940.6,928.7
7545,9263D,2018-03-02,6.6,25.0,4.7,947.1,939.4
7550,9263D,2018-03-03,9.8,18.0,5.6,946.9,940.6
7552,9263D,2018-03-04,10.2,26.0,3.1,,
7558,9263D,2018-03-05,8.4,35.0,3.3,,
7562,9263D,2018-03-06,8.2,35.0,5.0,950.1,943.2
7564,9263D,2018-03-07,6.1,13.0,1.7,957.0,950.0
7571,9263D,2018-03-08,10.4,21.0,5.3,957.8,953.5
7572,9263D,2018-03-09,11.4,16.0,5.6,957.7,951.2
7577,9263D,2018-03-10,13.6,19.0,5.8,951.7,946.6
7580,9263D,2018-03-11,11.8,17.0,7.8,950.7,944.6
7585,9263D,2018-03-12,9.8,30.0,3.1,963.2,950.7
7588,9263D,2018-03-13,8.7,99.0,1.9,962.7,961.0
7593,9263D,2018-03-14,6.8,15.0,6.9,961.7,943.7
7599,9263D,2018-03-15,10.7,26.0,3.3,950.2,943.3
7600,9263D,2018-03-16,7.7,26.0,1.9,952.4,949.8
7604,9263D,2018-03-17,7.2,32.0,2.8,950.4,944.4
7608,9263D,2018-03-18,5.2,35.0,4.2,956.4,946.8
7615,9263D,2018-03-19,4.4,33.0,2.5,956.2,950.1
7619,9263D,2018-03-20,1.4,35.0,9.4,971.2,955.1
7623,9263D,2018-03-21,3.6,36.0,8.6,974.7,970.7
7625,9263D,2018-03-22,3.8,99.0,6.9,973.3,965.7
7628,9263D,2018-03-23,4.6,33.0,1.4,965.7,945.7
7634,9263D,2018-03-24,5.8,99.0,2.5,951.2,945.4
7639,9263D,2018-03-25,7.2,30.0,4.2,963.2,951.1
7640,9263D,2018-03-26,7.9,99.0,5.6,971.8,963.2
7645,9263D,2018-03-27,9.2,99.0,3.1,971.9,968.7
7651,9263D,2018-03-28,10.8,1.0,3.3,968.7,958.6
7655,9263D,2018-03-29,11.2,20.0,3.1,961.0,949.2
7657,9263D,2018-03-30,9.2,25.0,5.3,951.8,946.7
7662,9263D,2018-03-31,6.8,34.0,7.5,964.5,947.2
7665,9263D,2018-04-01,8.8,22.0,2.5,964.6,957.9
7671,9263D,2018-04-02,13.2,16.0,5.8,958.0,950.2
7675,9263D,2018-04-03,14.8,99.0,7.2,953.2,949.3
7676,9263D,2018-04-04,13.2,27.0,3.1,966.0,952.6
7680,9263D,2018-04-05,13.3,,2.2,967.8,961.0
7687,9263D,2018-04-06,15.0,11.0,6.4,961.2,954.8
7688,9263D,2018-04-07,9.6,16.0,2.5,956.6,952.5
7692,9263D,2018-04-08,8.9,99.0,2.2,954.9,952.4
7699,9263D,2018-04-09,6.0,18.0,2.5,954.6,952.3
7703,9263D,2018-04-10,5.4,99.0,6.7,952.6,942.7
7704,9263D,2018-04-11,6.6,35.0,7.2,947.6,941.3
7709,9263D,2018-04-12,9.8,35.0,2.8,949.8,947.0
7712,9263D,2018-04-13,10.6,18.0,3.1,961.6,949.2
7719,9263D,2018-04-14,11.4,24.0,,964.3,961.1
7721,9263D,2018-04-15,11.6,99.0,1.9,963.7,960.8
7726,9263D,2018-04-16,9.7,34.0,5.6,968.7,961.0
7731,9263D,2018-04-17,13.1,99.0,0.8,971.3,968.7
7732,9263D,2018-04-18,15.9,16.0,3.3,972.7,969.7
7738,9263D,2018-04-19,17.6,18.0,4.4,971.7,968.8
7743,9263D,2018-04-20,16.6,99.0,2.8,970.5,966.9
7745,9263D,2018-04-21,15.8,18.0,3.6,968.3,964.5
7748,9263D,2018-04-22,16.4,11.0,2.5,966.3,963.0
7754,9263D,2018-04-23,15.4,22.0,1.7,968.3,965.9
7759,9263D,2018-04-24,18.4,19.0,1.7,968.1,963.9
7763,9263D,2018-04-25,15.4,99.0,6.7,970.7,965.7
7767,9263D,2018-04-26,12.2,99.0,6.7,970.5,961.7
7769,9263D,2018-04-27,12.3,99.0,5.0,963.0,959.8
7775,9263D,2018-04-28,14.4,17.0,4.2,961.4,952.8
7779,9263D,2018-04-29,10.0,22.0,2.8,959.2,951.5
7781,9263D,2018-04-30,10.2,23.0,3.9,963.3,958.7
7784,9263D,2018-05-01,7.4,32.0,4.4,964.1,961.4
7791,9263D,2018-05-02,9.0,99.0,3.9,962.9,960.4
7792,9263D,2018-05-03,10.1,34.0,8.9,967.2,962.3
7799,9263D,2018-05-04,11.2,35.0,8.3,966.7,963.9
7800,9263D,2018-05-05,13.0,35.0,7.2,967.1,964.1
7807,9263D,2018-05-06,15.2,30.0,,966.9,964.2
7810,9263D,2018-05-07,18.0,36.0,,962.4,961.7
7814,9263D,2018-05-08,14.7,99.0,5.8,963.0,961.3
7816,9263D,2018-05-09,14.0,99.0,7.8,963.0,959.4
7822,9263D,2018-05-10,10.5,34.0,6.7,967.1,963.0
7827,9263D,2018-05-11,13.2,33.0,1.7,965.7,961.6
7831,9263D,2018-05-12,8.3,32.0,4.2,967.5,961.4
7835,9263D,2018-05-13,8.6,31.0,5.3,968.3,966.9
7838,9263D,2018-05-14,10.8,1.0,5.3,970.1,966.8
7840,9263D,2018-05-15,10.6,99.0,5.8,969.6,967.8
7846,9263D,2018-05-16,12.8,99.0,7.2,969.1,965.1
7849,9263D,2018-05-17,14.6,32.0,5.0,965.3,962.9
7853,9263D,2018-05-18,15.7,32.0,4.2,966.2,963.6
7858,9263D,2018-05-19,15.2,32.0,5.3,966.2,963.8
7863,9263D,2018-05-20,16.2,4.0,2.8,965.6,959.9
7867,9263D,2018-05-21,15.7,17.0,2.2,961.4,957.9
7869,9263D,2018-05-22,15.6,31.0,3.1,964.9,961.1
7872,9263D,2018-05-23,14.8,99.0,1.7,965.7,963.5
7877,9263D,2018-05-24,20.6,2.0,1.7,,
7881,9263D,2018-05-25,17.7,6.0,2.8,,
7886,9263D,2018-05-26,18.2,21.0,1.4,962.6,959.2
7889,9263D,2018-05-27,18.0,32.0,5.0,962.8,960.5
7895,9263D,2018-05-28,15.4,99.0,5.8,963.6,961.3
7896,9263D,2018-05-29,17.0,16.0,1.4,963.0,959.4
7900,9263D,2018-05-30,16.6,16.0,2.2,963.5,960.2
7904,9263D,2018-05-31,17.6,32.0,1.9,966.9,963.3
7911,9263D,2018-06-01,18.5,31.0,1.7,967.4,964.2
7915,9263D,2018-06-02,20.4,99.0,2.5,967.4,962.5
7919,9263D,2018-06-03,18.4,25.0,2.8,963.8,959.7
7923,9263D,2018-06-04,17.0,31.0,2.2,961.0,958.9
7926,9263D,2018-06-05,15.4,1.0,4.2,961.0,958.8
7931,9263D,2018-06-06,15.0,99.0,3.9,964.6,960.1
7934,9263D,2018-06-07,18.2,26.0,2.2,964.6,961.8
7937,9263D,2018-06-08,17.6,99.0,4.2,962.6,958.7
7940,9263D,2018-06-09,17.4,12.0,3.3,961.7,958.4
7944,9263D,2018-06-10,17.8,32.0,2.5,961.3,957.5
7949,9263D,2018-06-11,15.3,99.0,4.2,962.5,959.0
7952,9263D,2018-06-12,14.3,32.0,5.0,966.1,959.8
7959,9263D,2018-06-13,15.2,35.0,7.2,968.6,965.7
7963,9263D,2018-06-14,15.4,34.0,6.4,967.9,965.7
7964,9263D,2018-06-15,16.0,99.0,6.4,966.8,965.0
7968,9263D,2018-06-16,16.6,99.0,6.9,970.0,965.2
7972,9263D,2018-06-17,16.2,35.0,5.8,973.5,969.4
7976,9263D,2018-06-18,16.0,35.0,6.9,972.9,971.5
7980,9263D,2018-06-19,20.6,35.0,4.4,971.5,966.6
7986,9263D,2018-06-20,22.7,15.0,1.9,967.7,964.4
7990,9263D,2018-06-21,23.9,33.0,5.0,969.1,966.0
7993,9263D,2018-06-22,20.7,99.0,7.2,968.8,966.9
7998,9263D,2018-06-23,19.9,99.0,4.4,968.1,965.3
8002,9263D,2018-06-24,20.7,99.0,2.2,967.1,963.7
8007,9263D,2018-06-25,21.6,34.0,3.6,965.5,963.2
8011,9263D,2018-06-26,22.6,4.0,2.8,966.2,962.7
8014,9263D,2018-06-27,23.2,33.0,3.1,966.4,963.5
8016,9263D,2018-06-28,20.2,99.0,6.9,964.6,959.3
8022,9263D,2018-06-29,23.8,20.0,1.4,960.8,956.4
8026,9263D,2018-06-30,24.1,26.0,3.1,959.4,954.5
8030,9263D,2018-07-01,24.8,99.0,2.2,959.9,955.7
8034,9263D,2018-07-02,23.1,99.0,3.3,964.3,959.5
8038,9263D,2018-07-03,23.2,33.0,3.9,965.1,962.0
8041,9263D,2018-07-04,23.9,35.0,3.9,967.1,958.1
8044,9263D,2018-07-05,19.4,34.0,5.6,971.0,966.9
8051,9263D,2018-07-06,19.9,34.0,5.0,970.8,967.6
8054,9263D,2018-07-07,23.1,99.0,2.8,969.5,965.5
8056,9263D,2018-07-08,24.3,33.0,3.1,969.3,966.2
8060,9263D,2018-07-09,23.4,2.0,6.1,968.8,966.6
8064,9263D,2018-07-10,21.6,36.0,6.4,968.0,965.0
8071,9263D,2018-07-11,22.3,2.0,6.4,965.7,961.5
8075,9263D,2018-07-12,21.7,34.0,4.2,966.7,963.0
8079,9263D,2018-07-13,23.7,35.0,2.2,967.0,963.2
8081,9263D,2018-07-14,24.7,35.0,2.8,967.4,961.4
8087,9263D,2018-07-15,23.4,99.0,3.3,964.7,960.5
8089,9263D,2018-07-16,19.0,32.0,5.3,969.8,963.1
8092,9263D,2018-07-17,20.8,31.0,2.8,969.4,963.9
8098,9263D,2018-07-18,23.0,23.0,2.5,964.8,961.1
8101,9263D,2018-07-19,23.4,34.0,3.6,965.5,961.0
8104,9263D,2018-07-20,18.6,99.0,6.1,966.2,964.0
8108,9263D,2018-07-21,18.6,36.0,3.6,965.6,963.6
8112,9263D,2018-07-22,19.2,,,,
8119,9263D,2018-07-23,22.6,99.0,2.2,966.3,960.8
8121,9263D,2018-07-24,24.3,34.0,3.6,964.8,961.3
8126,9263D,2018-07-25,24.7,33.0,3.1,965.1,960.7
8129,9263D,2018-07-26,26.9,34.0,4.2,963.4,959.1
8133,9263D,2018-07-27,25.0,34.0,3.9,963.0,958.1
8136,9263D,2018-07-28,21.8,2.0,5.3,963.7,961.6
8141,9263D,2018-07-29,23.4,33.0,3.9,965.1,961.6
8146,9263D,2018-07-30,25.8,34.0,3.3,965.3,961.8
8150,9263D,2018-07-31,24.4,99.0,6.4,967.5,964.4
8155,9263D,2018-08-01,25.4,34.0,5.0,968.3,965.3
8158,9263D,2018-08-02,26.1,32.0,3.1,968.3,965.1
8160,9263D,2018-08-03,26.8,34.0,4.7,968.8,965.7
8166,9263D,2018-08-04,25.0,99.0,4.7,968.9,967.0
8168,9263D,2018-08-05,26.0,33.0,4.7,967.5,963.8
8174,9263D,2018-08-06,27.0,21.0,1.4,965.2,959.6
8177,9263D,2018-08-07,24.0,34.0,5.3,965.3,959.2
8181,9263D,2018-08-08,24.2,5.0,3.9,964.2,957.3
8185,9263D,2018-08-09,18.2,99.0,6.9,972.1,959.6
8191,9263D,2018-08-10,21.2,99.0,3.9,972.7,969.4
8192,9263D,2018-08-11,23.4,99.0,2.5,972.7,965.5
8199,9263D,2018-08-12,26.2,32.0,3.3,966.2,959.0
8202,9263D,2018-08-13,20.4,99.0,4.7,967.4,962.6
8207,9263D,2018-08-14,19.7,99.0,6.1,969.7,967.1
8209,9263D,2018-08-15,22.4,35.0,3.6,969.2,963.8
8213,9263D,2018-08-16,22.2,99.0,4.4,967.3,963.5
8217,9263D,2018-08-17,18.0,99.0,7.2,971.5,966.8
8222,9263D,2018-08-18,19.2,36.0,5.6,971.4,968.3
8224,9263D,2018-08-19,20.6,31.0,5.3,971.2,968.9
8231,9263D,2018-08-20,22.2,33.0,6.4,970.2,966.2
8233,9263D,2018-08-21,23.4,99.0,2.2,967.5,962.9
8237,9263D,2018-08-22,25.4,26.0,3.3,966.6,962.4
8241,9263D,2018-08-23,23.8,34.0,5.6,968.9,965.6
8244,9263D,2018-08-24,19.6,35.0,5.6,968.9,967.6
8250,9263D,2018-08-25,18.2,99.0,5.8,967.9,965.4
8254,9263D,2018-08-26,20.8,99.0,2.2,966.4,962.1
8259,9263D,2018-08-27,23.6,99.0,3.1,965.6,962.6
8260,9263D,2018-08-28,25.4,21.0,2.2,965.9,958.6
8265,9263D,2018-08-29,21.2,99.0,5.3,970.8,965.1
8268,9263D,2018-08-30,21.4,35.0,5.8,970.8,967.4
8272,9263D,2018-08-31,20.4,32.0,6.7,969.5,967.8
8277,9263D,2018-09-01,22.2,34.0,5.0,969.2,966.1
8283,9263D,2018-09-02,21.2,3.0,2.8,967.0,961.9
8285,9263D,2018-09-03,20.9,34.0,3.1,963.5,960.1
8291,9263D,2018-09-04,21.8,33.0,3.9,964.2,960.3
8293,9263D,2018-09-05,20.9,99.0,2.8,964.4,961.8
8296,9263D,2018-09-06,19.8,32.0,4.4,966.2,963.0
8303,9263D,2018-09-07,19.0,33.0,4.2,966.7,964.4
8307,9263D,2018-09-08,22.0,23.0,3.1,968.1,964.1
8310,9263D,2018-09-09,21.7,32.0,3.3,971.2,966.9
8312,9263D,2018-09-10,20.6,33.0,3.9,973.0,970.9
8317,9263D,2018-09-11,21.4,9.0,2.5,973.4,969.8
8323,9263D,2018-09-12,22.6,8.0,2.8,971.2,968.4
8326,9263D,2018-09-13,20.0,99.0,5.0,970.2,968.2
8331,9263D,2018-09-14,20.4,99.0,5.0,969.6,967.2
8333,9263D,2018-09-15,19.8,34.0,2.5,970.3,966.7
8337,9263D,2018-09-16,21.7,31.0,2.2,969.6,966.1
8340,9263D,2018-09-17,23.4,18.0,3.3,968.5,962.1
8347,9263D,2018-09-18,24.3,31.0,2.2,967.7,963.1
8351,9263D,2018-09-19,24.0,99.0,3.1,969.9,966.8
8354,9263D,2018-09-20,24.6,20.0,1.4,969.6,964.0
8358,9263D,2018-09-21,21.3,99.0,4.7,971.7,965.4
8362,9263D,2018-09-22,21.8,36.0,1.9,972.9,970.1
8366,9263D,2018-09-23,23.0,34.0,3.9,974.1,969.3
8370,9263D,2018-09-24,15.4,99.0,7.8,976.3,972.8
8374,9263D,2018-09-25,15.2,34.0,2.2,974.9,971.8
8376,9263D,2018-09-26,18.0,20.0,3.9,977.4,974.6
8383,9263D,2018-09-27,20.6,99.0,2.5,977.2,971.5
8386,9263D,2018-09-28,20.6,99.0,4.7,971.5,966.4
8389,9263D,2018-09-29,17.8,35.0,5.3,967.7,963.8
8395,9263D,2018-09-30,15.2,99.0,3.3,969.8,966.1
8396,9263D,2018-10-01,13.4,2.0,6.1,974.1,969.7
8403,9263D,2018-10-02,13.7,,6.4,974.7,972.0
8407,9263D,2018-10-03,17.4,99.0,6.4,973.9,969.7
8411,9263D,2018-10-04,17.2,99.0,1.9,970.2,965.3
8413,9263D,2018-10-05,17.8,15.0,3.3,966.8,962.4
8416,9263D,2018-10-06,18.0,36.0,4.2,966.0,959.6
8421,9263D,2018-10-07,12.3,99.0,4.4,966.9,965.1
8426,9263D,2018-10-08,13.0,99.0,5.3,966.5,964.2
8429,9263D,2018-10-09,11.6,99.0,2.8,964.9,959.3
8434,9263D,2018-10-10,16.6,99.0,5.3,959.5,954.7
8438,9263D,2018-10-11,20.2,17.0,5.6,963.9,956.1
8440,9263D,2018-10-12,21.8,20.0,5.3,968.3,963.9
8446,9263D,2018-10-13,22.7,11.0,5.6,967.3,957.1
8449,9263D,2018-10-14,16.6,22.0,4.4,957.5,952.3
8453,9263D,2018-10-15,15.6,99.0,1.1,960.1,954.8
8459,9263D,2018-10-16,14.5,99.0,1.4,966.5,960.0
8463,9263D,2018-10-17,13.9,3.0,0.8,965.9,960.3
8464,9263D,2018-10-18,14.2,1.0,3.6,963.1,960.1
8468,9263D,2018-10-19,18.2,3.0,5.0,967.9,962.7
8474,9263D,2018-10-20,17.6,99.0,2.2,971.8,967.8
8477,9263D,2018-10-21,17.0,99.0,2.2,971.9,967.6
8480,9263D,2018-10-22,14.9,35.0,7.5,974.6,969.1
8485,9263D,2018-10-23,14.0,34.0,6.9,975.6,973.7
8488,9263D,2018-10-24,15.4,34.0,6.4,975.0,969.2
8493,9263D,2018-10-25,14.3,99.0,1.4,969.2,963.6
8497,9263D,2018-10-26,12.1,35.0,2.5,964.3,960.0
8502,9263D,2018-10-27,7.0,35.0,6.1,960.0,949.6
8505,9263D,2018-10-28,3.9,36.0,5.0,950.8,948.9
8508,9263D,2018-10-29,3.4,99.0,3.1,949.6,946.7
8512,9263D,2018-10-30,4.8,99.0,4.7,951.3,948.5
8518,9263D,2018-10-31,7.8,13.0,2.2,955.7,949.4
8523,9263D,2018-11-01,9.2,9.0,1.1,965.2,955.7
8527,9263D,2018-11-02,10.5,31.0,3.6,973.3,964.3
