,indicativo,fecha,tmed,velmedia,presmed
6105,9263D,2014-09-12,21.4,3.3,964.15
6106,9263D,2014-09-13,20.8,2.8,964.3
6107,9263D,2014-09-14,21.7,1.9,961.65
6108,9263D,2014-09-15,20.8,0.8,961.45
6109,9263D,2014-09-16,21.8,6.1,956.4
6110,9263D,2014-09-17,23.6,6.7,954.4
6111,9263D,2014-09-18,22.8,4.7,956.1
6112,9263D,2014-09-19,22.2,4.7,959.8
6113,9263D,2014-09-20,20.9,3.1,965.15
6114,9263D,2014-09-21,20.4,1.9,966.4
6115,9263D,2014-09-22,17.4,1.4,964.25
6116,9263D,2014-09-23,15.2,3.9,963.05
6117,9263D,2014-09-24,13.0,3.9,966.7
6118,9263D,2014-09-25,14.8,4.2,969.05
6119,9263D,2014-09-26,16.0,1.4,970.55
6120,9263D,2014-09-27,16.8,2.8,969.8
6121,9263D,2014-09-28,18.4,1.1,969.3
6122,9263D,2014-09-29,17.2,0.3,970.45
6123,9263D,2014-09-30,17.5,3.6,972.7
6124,9263D,2014-10-01,18.2,2.5,973.25
6125,9263D,2014-10-02,18.4,0.6,972.0
6126,9263D,2014-10-03,18.6,0.6,969.15
6127,9263D,2014-10-04,17.4,2.2,966.4
6128,9263D,2014-10-05,14.0,3.3,965.1500000000001
6129,9263D,2014-10-06,15.7,2.5,959.8499999999999
6132,9263D,2014-10-09,18.8,3.1,958.9000000000001
6133,9263D,2014-10-10,18.8,0.0,961.2
6134,9263D,2014-10-11,18.4,3.3,957.95
6135,9263D,2014-10-12,17.9,6.9,953.7
6136,9263D,2014-10-13,18.6,0.8,956.8499999999999
6137,9263D,2014-10-14,15.8,2.2,957.1
6139,9263D,2014-10-16,21.2,5.3,960.15
6140,9263D,2014-10-17,20.4,5.0,963.8
6141,9263D,2014-10-18,21.2,4.7,966.7
6142,9263D,2014-10-19,22.0,0.8,969.55
6143,9263D,2014-10-20,20.0,0.6,969.55
6144,9263D,2014-10-21,19.1,4.4,973.0
6145,9263D,2014-10-22,12.2,6.7,975.9
6146,9263D,2014-10-23,13.8,2.8,971.7
6147,9263D,2014-10-24,17.5,1.1,967.35
6148,9263D,2014-10-25,19.0,1.1,968.95
6149,9263D,2014-10-26,18.4,0.0,969.4
6150,9263D,2014-10-27,15.0,0.3,968.1
6151,9263D,2014-10-28,16.7,1.1,964.6500000000001
6153,9263D,2014-10-30,16.6,0.0,969.6
6154,9263D,2014-10-31,14.5,0.8,970.95
6155,9263D,2014-11-01,14.4,1.1,970.75
6156,9263D,2014-11-02,13.4,1.7,966.4000000000001
6157,9263D,2014-11-03,13.7,5.0,954.1500000000001
6158,9263D,2014-11-04,9.6,3.3,948.75
6159,9263D,2014-11-05,8.0,3.9,956.75
6160,9263D,2014-11-06,9.4,0.6,961.2
6161,9263D,2014-11-07,10.2,1.1,960.95
6162,9263D,2014-11-08,9.6,0.8,959.2
6163,9263D,2014-11-09,9.9,1.9,957.4
6164,9263D,2014-11-10,8.4,2.5,957.8499999999999
6165,9263D,2014-11-11,10.2,5.8,951.05
6166,9263D,2014-11-12,11.6,1.9,955.2
6167,9263D,2014-11-13,12.4,4.7,955.85
6168,9263D,2014-11-14,11.7,1.7,952.2
6169,9263D,2014-11-15,11.3,2.8,954.45
6170,9263D,2014-11-16,10.2,4.4,955.75
6171,9263D,2014-11-17,9.8,1.9,956.7
6172,9263D,2014-11-18,8.7,1.1,959.3499999999999
6173,9263D,2014-11-19,11.2,0.0,963.2
6174,9263D,2014-11-20,11.6,1.4,966.7
6175,9263D,2014-11-21,12.9,0.6,965.75
6176,9263D,2014-11-22,13.8,0.3,963.7
6177,9263D,2014-11-23,15.5,5.3,962.3499999999999
6178,9263D,2014-11-24,15.8,1.4,965.35
6179,9263D,2014-11-25,13.7,0.8,964.1500000000001
6180,9263D,2014-11-26,12.0,1.1,959.3
6181,9263D,2014-11-27,11.1,7.2,947.9
6182,9263D,2014-11-28,14.0,8.1,939.95
6183,9263D,2014-11-29,12.4,0.8,946.25
6184,9263D,2014-11-30,13.0,5.6,950.3499999999999
6185,9263D,2014-12-01,8.8,6.4,954.4000000000001
6186,9263D,2014-12-02,7.8,6.4,958.9
6187,9263D,2014-12-03,7.0,5.3,959.8
6188,9263D,2014-12-04,5.5,1.7,960.75
6189,9263D,2014-12-05,5.4,2.5,966.65
6190,9263D,2014-12-06,3.6,5.3,971.5999999999999
6191,9263D,2014-12-07,5.5,3.9,974.2
6192,9263D,2014-12-08,8.6,3.9,973.35
6193,9263D,2014-12-09,4.6,6.4,976.85
6194,9263D,2014-12-10,5.7,0.6,977.5
6195,9263D,2014-12-11,7.0,3.6,974.35
6196,9263D,2014-12-12,6.0,0.3,965.45
6197,9263D,2014-12-13,10.0,3.1,960.25
6198,9263D,2014-12-14,8.4,0.6,963.05
6199,9263D,2014-12-15,8.2,5.0,966.45
6200,9263D,2014-12-16,8.6,4.4,965.8
6201,9263D,2014-12-17,9.9,3.9,971.75
6202,9263D,2014-12-18,10.5,4.2,975.3499999999999
6203,9263D,2014-12-19,10.0,4.4,977.7
6204,9263D,2014-12-20,10.8,3.1,979.7
6205,9263D,2014-12-21,7.2,4.2,979.4
6206,9263D,2014-12-22,5.2,1.7,978.3
6207,9263D,2014-12-23,1.6,0.3,976.3
6208,9263D,2014-12-24,2.5,0.3,976.5
6209,9263D,2014-12-25,5.6,3.3,978.85
6210,9263D,2014-12-26,8.2,2.5,977.3499999999999
6211,9263D,2014-12-27,9.0,5.3,966.9
6212,9263D,2014-12-28,3.8,3.3,966.5999999999999
6213,9263D,2014-12-29,0.6,6.1,979.0999999999999
6214,9263D,2014-12-30,2.0,6.9,981.45
6215,9263D,2014-12-31,4.5,3.6,978.25
8410,9263D,2016-01-02,6.2,1.1,965.8
8411,9263D,2016-01-03,4.1,0.8,959.45
8412,9263D,2016-01-04,7.6,1.1,950.95
8413,9263D,2016-01-05,4.8,2.2,952.8499999999999
8414,9263D,2016-01-06,5.2,4.4,956.9000000000001
8415,9263D,2016-01-07,11.4,3.3,955.35
8416,9263D,2016-01-08,12.9,5.8,953.8
8417,9263D,2016-01-09,11.1,2.5,953.1500000000001
8418,9263D,2016-01-10,11.7,4.2,949.0999999999999
8419,9263D,2016-01-11,9.8,5.8,953.05
8420,9263D,2016-01-12,5.9,1.1,966.8
8421,9263D,2016-01-13,2.9,0.8,969.3499999999999
8422,9263D,2016-01-14,7.0,3.3,965.2
8423,9263D,2016-01-15,2.9,5.3,971.7
8424,9263D,2016-01-16,2.3,4.4,976.55
8425,9263D,2016-01-17,3.8,0.6,971.55
8426,9263D,2016-01-18,6.1,3.9,963.4000000000001
8427,9263D,2016-01-19,5.6,0.8,963.9000000000001
8428,9263D,2016-01-20,5.2,1.7,964.35
8429,9263D,2016-01-21,3.8,0.6,968.6
8430,9263D,2016-01-22,5.4,0.6,975.3499999999999
8431,9263D,2016-01-23,9.4,0.6,979.85
8432,9263D,2016-01-24,8.8,0.8,978.7
8433,9263D,2016-01-25,5.8,0.0,977.55
8434,9263D,2016-01-26,8.4,1.1,977.95
8435,9263D,2016-01-27,9.2,4.2,975.5999999999999
8436,9263D,2016-01-28,8.0,2.8,975.8
8437,9263D,2016-01-29,6.6,3.3,979.95
8438,9263D,2016-01-30,4.8,1.7,978.55
8439,9263D,2016-01-31,7.5,0.6,978.15
8440,9263D,2016-02-01,9.6,4.7,979.05
8441,9263D,2016-02-02,8.8,3.6,975.8499999999999
8442,9263D,2016-02-03,6.6,6.1,979.05
8443,9263D,2016-02-04,4.9,3.1,981.85
8444,9263D,2016-02-05,6.4,0.6,974.7
8445,9263D,2016-02-06,5.7,5.6,961.9
8446,9263D,2016-02-07,6.3,3.6,961.3
8447,9263D,2016-02-08,10.2,3.1,967.65
8448,9263D,2016-02-09,10.0,5.3,959.95
8449,9263D,2016-02-10,6.2,1.9,957.9000000000001
8450,9263D,2016-02-11,7.3,1.4,958.3
8451,9263D,2016-02-12,9.9,5.0,953.75
8452,9263D,2016-02-13,12.8,3.9,947.9000000000001
8453,9263D,2016-02-14,5.7,4.2,948.75
8454,9263D,2016-02-15,3.0,7.8,963.1500000000001
8455,9263D,2016-02-16,1.8,8.3,974.4000000000001
8456,9263D,2016-02-17,1.4,1.7,967.6500000000001
8457,9263D,2016-02-18,3.4,3.3,966.75
8458,9263D,2016-02-19,3.8,1.4,973.45
8459,9263D,2016-02-20,5.4,0.6,977.25
8460,9263D,2016-02-21,8.5,1.4,973.35
8461,9263D,2016-02-22,7.5,2.2,967.8
8462,9263D,2016-02-23,9.2,2.5,970.8
8463,9263D,2016-02-24,8.0,1.9,964.35
8464,9263D,2016-02-25,8.2,2.8,962.5
8465,9263D,2016-02-26,8.0,4.7,951.75
8466,9263D,2016-02-27,2.7,3.6,941.6
8467,9263D,2016-02-28,5.2,6.9,951.95
8468,9263D,2016-02-29,4.9,7.8,966.5999999999999
8469,9263D,2016-03-01,6.9,3.1,973.75
8470,9263D,2016-03-02,7.6,3.3,969.6
8471,9263D,2016-03-03,7.2,4.4,964.8
8472,9263D,2016-03-04,9.4,5.3,953.8
8473,9263D,2016-03-05,4.7,4.2,953.9
8474,9263D,2016-03-06,4.4,3.6,957.95
8475,9263D,2016-03-07,5.0,4.7,957.05
8476,9263D,2016-03-08,4.4,4.4,965.1
8477,9263D,2016-03-09,5.2,6.1,961.75
8478,9263D,2016-03-10,4.1,2.5,962.8499999999999
8479,9263D,2016-03-11,5.9,6.7,969.1
8480,9263D,2016-03-12,6.0,7.8,970.4000000000001
8481,9263D,2016-03-13,6.5,6.9,968.15
8482,9263D,2016-03-14,1.5,0.6,966.2
8483,9263D,2016-03-15,6.0,0.8,967.1500000000001
8484,9263D,2016-03-16,3.9,3.9,965.1
8485,9263D,2016-03-17,6.0,1.9,966.05
8486,9263D,2016-03-18,5.8,0.6,964.1
8487,9263D,2016-03-19,8.2,5.0,960.45
8488,9263D,2016-03-20,7.7,0.6,960.8
8489,9263D,2016-03-21,6.9,3.9,960.3
8490,9263D,2016-03-22,8.0,7.5,957.4000000000001
8491,9263D,2016-03-23,7.4,7.8,959.4
8492,9263D,2016-03-24,8.2,6.1,965.6
8493,9263D,2016-03-25,6.8,3.1,968.9
8494,9263D,2016-03-26,13.6,3.6,964.7
8495,9263D,2016-03-27,10.2,1.7,963.8
8496,9263D,2016-03-28,12.6,2.8,962.0
8497,9263D,2016-03-29,13.0,1.9,962.1
8498,9263D,2016-03-30,14.2,5.6,957.4000000000001
8499,9263D,2016-03-31,8.2,5.8,959.25
8500,9263D,2016-04-01,5.7,6.9,964.15
8501,9263D,2016-04-02,8.0,3.6,958.8
8502,9263D,2016-04-03,12.7,6.9,955.8499999999999
8503,9263D,2016-04-04,8.3,5.0,953.45
8504,9263D,2016-04-05,9.7,7.2,958.9000000000001
8505,9263D,2016-04-06,10.4,7.5,965.35
8506,9263D,2016-04-07,7.3,6.1,965.5
8507,9263D,2016-04-08,6.1,6.9,964.05
8508,9263D,2016-04-09,9.0,2.2,958.8
8509,9263D,2016-04-10,11.2,10.8,951.25
8510,9263D,2016-04-11,10.8,5.6,954.65
8511,9263D,2016-04-12,13.2,2.8,956.5
8512,9263D,2016-04-13,10.8,3.6,958.8499999999999
8513,9263D,2016-04-14,14.0,5.3,958.6500000000001
8514,9263D,2016-04-15,16.4,4.7,956.6500000000001
8515,9263D,2016-04-16,14.4,6.7,955.2
8516,9263D,2016-04-17,12.0,3.6,962.5
8517,9263D,2016-04-18,10.4,2.8,966.95
8518,9263D,2016-04-19,11.5,1.7,964.5
8519,9263D,2016-04-20,12.5,3.6,963.55
8520,9263D,2016-04-21,13.0,2.2,966.45
8521,9263D,2016-04-22,11.2,1.7,966.55
8522,9263D,2016-04-23,10.8,4.4,964.1500000000001
8523,9263D,2016-04-24,8.8,6.7,966.7
8524,9263D,2016-04-25,8.6,5.8,965.8
8525,9263D,2016-04-26,9.0,4.2,963.2
8526,9263D,2016-04-27,10.5,5.0,960.15
8527,9263D,2016-04-28,9.8,6.4,963.85
8528,9263D,2016-04-29,10.8,0.8,964.3499999999999
8529,9263D,2016-04-30,8.4,7.5,969.8
8530,9263D,2016-05-01,8.2,8.3,974.95
8531,9263D,2016-05-02,10.4,8.1,972.2
8532,9263D,2016-05-03,11.8,6.9,971.05
8533,9263D,2016-05-04,14.4,0.8,966.0
8534,9263D,2016-05-05,16.4,3.1,960.25
8535,9263D,2016-05-06,16.9,8.1,957.6
8536,9263D,2016-05-07,15.4,8.9,953.65
8537,9263D,2016-05-08,15.0,8.9,949.5
8538,9263D,2016-05-09,15.1,4.4,952.45
8539,9263D,2016-05-10,14.4,4.4,953.9000000000001
8540,9263D,2016-05-11,14.2,1.9,951.85
8541,9263D,2016-05-12,11.2,1.1,954.0999999999999
8542,9263D,2016-05-13,10.3,2.8,959.1
8543,9263D,2016-05-14,13.7,6.1,965.0
8544,9263D,2016-05-15,13.0,5.8,969.7
8545,9263D,2016-05-16,13.3,4.7,970.45
8546,9263D,2016-05-17,15.2,3.1,966.65
8547,9263D,2016-05-18,14.8,3.1,964.3499999999999
8548,9263D,2016-05-19,13.7,4.2,968.5999999999999
8549,9263D,2016-05-20,17.9,2.2,968.25
8550,9263D,2016-05-21,19.0,5.0,961.65
8551,9263D,2016-05-22,12.6,4.7,964.65
8552,9263D,2016-05-23,12.0,3.6,969.5999999999999
8553,9263D,2016-05-24,15.8,1.9,961.0
8554,9263D,2016-05-25,19.6,2.8,958.25
8555,9263D,2016-05-26,19.6,2.8,959.2
8556,9263D,2016-05-27,19.7,2.8,960.05
8557,9263D,2016-05-28,18.2,2.5,958.95
8558,9263D,2016-05-29,14.6,2.8,962.75
8559,9263D,2016-05-30,15.2,4.2,965.85
8560,9263D,2016-05-31,14.6,5.0,969.0999999999999
8561,9263D,2016-06-01,15.2,5.8,968.5
8562,9263D,2016-06-02,17.2,3.1,964.0
8563,9263D,2016-06-03,18.5,1.7,959.05
8564,9263D,2016-06-04,19.0,5.0,962.5
8565,9263D,2016-06-05,19.2,2.2,963.85
8566,9263D,2016-06-06,20.6,3.3,966.55
8567,9263D,2016-06-07,20.8,2.2,969.55
8568,9263D,2016-06-08,22.2,3.3,967.8
8569,9263D,2016-06-09,21.8,3.6,963.3
8570,9263D,2016-06-10,17.4,5.8,961.9000000000001
8571,9263D,2016-06-11,16.4,4.7,964.65
8572,9263D,2016-06-12,17.0,3.1,964.9000000000001
8573,9263D,2016-06-13,19.8,5.8,962.6
8574,9263D,2016-06-14,17.8,1.9,957.55
8575,9263D,2016-06-15,16.0,2.2,952.3
8576,9263D,2016-06-16,13.5,1.4,956.9000000000001
8577,9263D,2016-06-17,14.3,1.1,964.9
8578,9263D,2016-06-18,12.8,5.6,972.65
8579,9263D,2016-06-19,14.0,6.1,975.15
8580,9263D,2016-06-20,18.8,5.0,971.8499999999999
8581,9263D,2016-06-21,22.8,1.7,968.25
8582,9263D,2016-06-22,26.1,4.2,965.6500000000001
8583,9263D,2016-06-23,25.6,4.7,966.45
8584,9263D,2016-06-24,21.5,5.6,967.45
8585,9263D,2016-06-25,15.4,7.5,968.3
8586,9263D,2016-06-26,16.3,6.9,970.2
8587,9263D,2016-06-27,18.4,6.4,970.45
8588,9263D,2016-06-28,20.8,3.6,966.7
8589,9263D,2016-06-29,20.8,5.6,964.6
8590,9263D,2016-06-30,20.8,3.9,965.3
8591,9263D,2016-07-01,21.8,5.6,966.95
8592,9263D,2016-07-02,19.0,6.4,970.4
8593,9263D,2016-07-03,19.6,5.8,970.1
8594,9263D,2016-07-04,23.8,1.4,966.6500000000001
8595,9263D,2016-07-05,20.8,6.4,968.3499999999999
8596,9263D,2016-07-06,24.2,2.5,967.45
8597,9263D,2016-07-07,25.3,0.8,967.95
8598,9263D,2016-07-08,24.8,5.8,969.5999999999999
8599,9263D,2016-07-09,24.9,2.8,967.95
8600,9263D,2016-07-10,26.3,3.6,963.5
8602,9263D,2016-07-12,17.2,7.5,967.3499999999999
8603,9263D,2016-07-13,15.9,3.9,971.55
8604,9263D,2016-07-14,15.5,6.1,973.05
8605,9263D,2016-07-15,17.6,3.9,971.95
8606,9263D,2016-07-16,20.1,2.8,968.5
8607,9263D,2016-07-17,23.8,0.6,966.05
8608,9263D,2016-07-18,26.6,1.9,965.9000000000001
8609,9263D,2016-07-19,27.8,2.8,964.3
8610,9263D,2016-07-20,25.8,1.4,965.05
8611,9263D,2016-07-21,22.3,5.0,965.3499999999999
8613,9263D,2016-07-23,19.4,6.7,969.85
8614,9263D,2016-07-24,20.6,6.9,969.15
8615,9263D,2016-07-25,20.3,5.3,968.8
8616,9263D,2016-07-26,23.0,6.4,968.7
8617,9263D,2016-07-27,20.4,7.2,969.2
8618,9263D,2016-07-28,22.2,5.6,967.8
8620,9263D,2016-07-30,26.2,4.7,962.2
8621,9263D,2016-07-31,20.4,5.6,967.2
8622,9263D,2016-08-01,19.5,6.1,969.5
8623,9263D,2016-08-02,21.4,3.9,968.5
8624,9263D,2016-08-03,24.4,3.6,964.8499999999999
8625,9263D,2016-08-04,23.4,5.0,965.6500000000001
8626,9263D,2016-08-05,20.4,7.2,971.2
8627,9263D,2016-08-06,20.9,8.6,974.0
8628,9263D,2016-08-07,23.5,6.1,973.05
8629,9263D,2016-08-08,22.8,6.9,972.0999999999999
8630,9263D,2016-08-09,19.3,6.1,970.45
8631,9263D,2016-08-10,17.5,8.1,971.3499999999999
8632,9263D,2016-08-11,17.6,7.8,972.6500000000001
8633,9263D,2016-08-12,21.1,1.7,971.6
8634,9263D,2016-08-13,23.6,0.3,969.0
8635,9263D,2016-08-14,25.6,1.9,967.25
8636,9263D,2016-08-15,27.0,3.6,964.7
8637,9263D,2016-08-16,25.8,1.9,962.55
8638,9263D,2016-08-17,26.0,2.5,961.85
8639,9263D,2016-08-18,21.0,4.7,962.1
8640,9263D,2016-08-19,22.7,3.9,961.05
8641,9263D,2016-08-20,18.5,6.7,967.25
8642,9263D,2016-08-21,18.5,6.9,972.3
8643,9263D,2016-08-22,22.7,0.8,970.45
8644,9263D,2016-08-23,26.0,0.6,968.5
8646,9263D,2016-08-25,26.3,3.9,963.6500000000001
8647,9263D,2016-08-26,26.2,1.9,964.45
8648,9263D,2016-08-27,27.0,1.9,965.6
8649,9263D,2016-08-28,23.7,5.6,969.3499999999999
8650,9263D,2016-08-29,20.9,7.8,970.95
8651,9263D,2016-08-30,21.7,5.3,968.0
8652,9263D,2016-08-31,21.2,3.6,969.5
8653,9263D,2016-09-01,23.4,2.5,970.05
8654,9263D,2016-09-02,25.8,2.2,968.2
8655,9263D,2016-09-03,25.6,1.4,967.1500000000001
8656,9263D,2016-09-04,26.5,1.9,967.9
8657,9263D,2016-09-05,23.3,4.4,970.9
8658,9263D,2016-09-06,25.3,3.3,967.35
8660,9263D,2016-09-08,21.2,5.8,965.95
8662,9263D,2016-09-10,20.8,2.8,965.2
8663,9263D,2016-09-11,23.5,1.4,964.05
8664,9263D,2016-09-12,26.1,3.9,961.1
8667,9263D,2016-09-15,14.8,3.6,960.9
8668,9263D,2016-09-16,16.6,3.6,965.8499999999999
8669,9263D,2016-09-17,13.9,5.0,970.85
8670,9263D,2016-09-18,14.7,4.4,969.7
8671,9263D,2016-09-19,15.5,5.6,968.15
8672,9263D,2016-09-20,16.8,5.3,964.85
8673,9263D,2016-09-21,17.2,1.7,964.55
8674,9263D,2016-09-22,18.4,2.8,967.75
8675,9263D,2016-09-23,20.6,1.9,971.05
8676,9263D,2016-09-24,19.2,2.8,968.25
8677,9263D,2016-09-25,17.4,3.9,968.9000000000001
8678,9263D,2016-09-26,18.3,0.8,969.35
8679,9263D,2016-09-27,15.2,3.1,973.8
8680,9263D,2016-09-28,19.2,3.3,976.15
8681,9263D,2016-09-29,19.2,1.9,971.6500000000001
8682,9263D,2016-09-30,19.2,2.2,964.25
8683,9263D,2016-10-01,16.8,4.4,962.4
8684,9263D,2016-10-02,17.2,2.2,965.2
8685,9263D,2016-10-03,19.4,1.1,967.5
8686,9263D,2016-10-04,20.3,2.2,968.35
8687,9263D,2016-10-05,16.6,2.8,966.7
8688,9263D,2016-10-06,14.8,3.6,961.75
8689,9263D,2016-10-07,14.4,1.9,964.25
8690,9263D,2016-10-08,13.2,4.2,967.95
8691,9263D,2016-10-09,13.4,4.7,968.45
8692,9263D,2016-10-10,12.5,5.3,966.9000000000001
8693,9263D,2016-10-11,10.3,1.4,961.3
8694,9263D,2016-10-12,13.4,2.8,954.05
8695,9263D,2016-10-13,14.0,0.3,949.55
8696,9263D,2016-10-14,11.0,3.6,954.35
8697,9263D,2016-10-15,11.8,3.9,961.3
8698,9263D,2016-10-16,15.8,2.2,965.85
8699,9263D,2016-10-17,16.1,1.1,970.4
8700,9263D,2016-10-18,14.8,3.3,973.1
8701,9263D,2016-10-19,12.0,2.8,970.0999999999999
8702,9263D,2016-10-20,9.7,3.9,965.55
8705,9263D,2016-10-23,17.8,8.1,953.55
8706,9263D,2016-10-24,14.7,2.8,960.25
8707,9263D,2016-10-25,12.3,2.5,967.0
8708,9263D,2016-10-26,17.4,3.9,972.9
8709,9263D,2016-10-27,14.5,4.2,975.7
8710,9263D,2016-10-28,13.1,0.6,977.85
8711,9263D,2016-10-29,13.6,0.6,975.05
8712,9263D,2016-10-30,12.8,0.8,969.75
8713,9263D,2016-10-31,10.0,1.9,970.45
8714,9263D,2016-11-01,12.2,0.6,970.5
8715,9263D,2016-11-02,12.5,1.1,968.0
8716,9263D,2016-11-03,12.4,0.3,964.9
8717,9263D,2016-11-04,8.6,0.8,962.2
8718,9263D,2016-11-05,10.0,3.9,956.25
8719,9263D,2016-11-06,7.0,2.5,957.2
8720,9263D,2016-11-07,5.7,3.1,960.55
8721,9263D,2016-11-08,4.9,1.4,964.35
8722,9263D,2016-11-09,8.3,3.6,965.0
8723,9263D,2016-11-10,10.4,0.8,970.05
8724,9263D,2016-11-11,9.8,3.3,970.85
8725,9263D,2016-11-12,9.6,0.3,969.15
8726,9263D,2016-11-13,11.2,3.9,971.75
8727,9263D,2016-11-14,8.9,7.8,975.55
8728,9263D,2016-11-15,8.5,6.7,976.45
8729,9263D,2016-11-16,9.4,2.8,972.7
8730,9263D,2016-11-17,10.6,1.1,966.7
8731,9263D,2016-11-18,9.2,0.6,961.75
8732,9263D,2016-11-19,8.6,3.6,960.7
8733,9263D,2016-11-20,11.0,4.4,952.55
8734,9263D,2016-11-21,12.2,6.7,948.6
8735,9263D,2016-11-22,7.7,1.7,954.0
8736,9263D,2016-11-23,4.4,3.6,952.65
8737,9263D,2016-11-24,5.4,2.2,954.9
8738,9263D,2016-11-25,3.8,0.3,959.15
8739,9263D,2016-11-26,5.2,2.8,958.45
8740,9263D,2016-11-27,9.2,0.8,958.85
8741,9263D,2016-11-28,6.2,3.9,961.5999999999999
8742,9263D,2016-11-29,8.9,0.8,968.95
8743,9263D,2016-11-30,9.2,4.2,975.8499999999999
8744,9263D,2016-12-01,7.2,0.8,973.3
8745,9263D,2016-12-02,2.6,0.3,966.75
8746,9263D,2016-12-03,4.2,0.8,961.65
8747,9263D,2016-12-04,8.1,2.2,962.85
8748,9263D,2016-12-05,9.4,1.4,968.65
8749,9263D,2016-12-06,6.9,0.3,974.0
8750,9263D,2016-12-07,5.8,0.6,977.55
8751,9263D,2016-12-08,5.6,0.6,980.55
8752,9263D,2016-12-09,4.8,1.1,979.25
8753,9263D,2016-12-10,4.5,0.3,976.25
8754,9263D,2016-12-11,8.1,2.5,972.9000000000001
8755,9263D,2016-12-12,8.8,5.3,970.15
8756,9263D,2016-12-13,4.4,0.8,971.0
8757,9263D,2016-12-14,5.2,1.1,968.5
8758,9263D,2016-12-15,5.0,2.5,967.85
8759,9263D,2016-12-16,6.4,1.1,970.0999999999999
8760,9263D,2016-12-17,5.4,0.3,978.8
8761,9263D,2016-12-18,2.0,0.0,976.45
8762,9263D,2016-12-19,4.4,4.4,968.0
8763,9263D,2016-12-20,5.8,4.2,967.8499999999999
8764,9263D,2016-12-21,5.8,2.5,974.45
8765,9263D,2016-12-22,6.0,0.3,979.5999999999999
8766,9263D,2016-12-23,10.4,1.1,982.45
8767,9263D,2016-12-24,10.0,2.5,983.55
8768,9263D,2016-12-25,7.8,2.8,980.8
8769,9263D,2016-12-26,5.1,4.2,979.3
8770,9263D,2016-12-27,4.9,0.8,980.65
8771,9263D,2016-12-28,1.3,0.0,983.45
8772,9263D,2016-12-29,1.9,0.3,980.5
8773,9263D,2016-12-30,0.5,1.1,981.6
8774,9263D,2016-12-31,0.6,0.3,979.0
8775,9263D,2013-01-02,6.8,8.1,974.6500000000001
8776,9263D,2013-01-03,7.4,1.9,982.35
8777,9263D,2013-01-04,8.2,1.7,983.05
8778,9263D,2013-01-05,10.6,4.7,978.8499999999999
8779,9263D,2013-01-06,8.6,1.7,974.8
8780,9263D,2013-01-07,6.2,0.0,972.3499999999999
8781,9263D,2013-01-08,5.6,0.6,974.1
8782,9263D,2013-01-09,1.2,0.8,971.0
8783,9263D,2013-01-10,8.8,2.2,970.2
8784,9263D,2013-01-11,6.3,1.1,969.0
8785,9263D,2013-01-12,5.8,0.0,962.0
8786,9263D,2013-01-13,5.0,3.3,961.8499999999999
8787,9263D,2013-01-14,2.2,0.6,965.75
8788,9263D,2013-01-15,2.6,1.1,962.1
8789,9263D,2013-01-16,6.2,1.4,957.15
8790,9263D,2013-01-17,5.4,3.6,959.0
8791,9263D,2013-01-18,6.2,0.6,948.75
8792,9263D,2013-01-19,8.6,3.3,932.65
8793,9263D,2013-01-20,5.4,2.5,942.35
8794,9263D,2013-01-21,4.2,3.6,952.2
8795,9263D,2013-01-22,2.8,4.4,952.85
8796,9263D,2013-01-23,2.0,3.3,955.5
8797,9263D,2013-01-24,3.4,5.3,957.95
8798,9263D,2013-01-25,4.0,0.0,961.45
8799,9263D,2013-01-26,6.3,5.6,962.9
8800,9263D,2013-01-27,4.6,1.4,962.45
8801,9263D,2013-01-28,7.2,1.1,969.7
8802,9263D,2013-01-29,6.0,0.6,973.75
8803,9263D,2013-01-30,8.1,1.4,974.75
8804,9263D,2013-01-31,9.8,0.3,975.65
8805,9263D,2013-02-01,9.2,2.2,964.2
8806,9263D,2013-02-02,5.4,6.1,963.4
8807,9263D,2013-02-03,4.2,6.9,973.8
8808,9263D,2013-02-04,8.5,2.2,975.5
8809,9263D,2013-02-05,8.1,3.3,969.2
8810,9263D,2013-02-06,3.8,5.8,962.7
8811,9263D,2013-02-07,2.0,5.0,968.0
8812,9263D,2013-02-08,1.8,2.5,964.75
8813,9263D,2013-02-09,4.1,3.3,969.35
8814,9263D,2013-02-10,5.0,2.8,959.1500000000001
8815,9263D,2013-02-11,3.8,3.3,953.5999999999999
8816,9263D,2013-02-12,3.2,3.9,960.0
8817,9263D,2013-02-13,6.3,3.6,967.4000000000001
8818,9263D,2013-02-14,9.0,3.3,970.35
8819,9263D,2013-02-15,6.6,3.6,968.8
8820,9263D,2013-02-16,6.0,0.3,965.8499999999999
8821,9263D,2013-02-17,5.2,1.1,961.4000000000001
8822,9263D,2013-02-18,8.8,0.6,959.3499999999999
8823,9263D,2013-02-19,8.8,4.7,959.8499999999999
8824,9263D,2013-02-20,10.1,1.7,959.6500000000001
8825,9263D,2013-02-21,9.4,1.1,955.0999999999999
8826,9263D,2013-02-22,4.7,5.0,950.05
8827,9263D,2013-02-23,-1.2,6.4,957.1500000000001
8828,9263D,2013-02-24,1.2,6.4,964.9
8829,9263D,2013-02-25,0.8,3.9,966.6
8830,9263D,2013-02-26,1.9,0.6,966.6
8831,9263D,2013-02-27,3.4,2.5,967.25
8832,9263D,2013-02-28,4.1,3.3,964.25
8833,9263D,2013-03-01,7.6,6.9,963.3
8834,9263D,2013-03-02,8.0,2.2,964.3
