,indicativo,fecha,tmed,dir,velmedia,presMax,presMin
325,9434,2015-11-22,8.2,29.0,5.3,986.0,982.0
325,9263D,2015-11-22,2.8,1.0,1.9,965.4,960.3
325,0076,2015-11-22,10.4,99.0,4.4,1013.7,1008.4
325,9898,2015-11-22,5.8,30.0,8.1,948.4,946.4
326,9263D,2015-11-23,2.6,99.0,3.6,972.0,965.4
326,9898,2015-11-23,5.2,29.0,3.1,956.7,948.4
326,9434,2015-11-23,6.9,31.0,8.1,993.3,985.8
326,0076,2015-11-23,8.9,99.0,4.2,1022.7,1013.6
327,9263D,2015-11-24,3.6,4.0,0.6,974.0,970.0
327,9898,2015-11-24,5.6,28.0,1.4,960.3,956.2
327,9434,2015-11-24,7.5,30.0,5.6,996.1,993.0
327,0076,2015-11-24,8.8,34.0,3.9,1024.9,1021.0
328,9263D,2015-11-25,9.2,31.0,6.4,970.0,965.3
328,9898,2015-11-25,11.6,32.0,13.3,956.2,948.2
328,9434,2015-11-25,12.2,31.0,10.3,993.0,986.2
328,0076,2015-11-25,11.2,99.0,2.8,1021.0,1010.0
329,9434,2015-11-26,12.7,30.0,11.7,987.9,986.5
329,0076,2015-11-26,11.8,32.0,3.6,1013.1,1008.9
329,9898,2015-11-26,12.0,31.0,16.1,950.0,947.5
329,9263D,2015-11-26,10.4,99.0,7.8,968.4,965.9
330,9898,2015-11-27,10.8,28.0,4.2,951.9,949.4
330,0076,2015-11-27,11.2,99.0,4.7,1015.9,1013.0
330,9263D,2015-11-27,8.8,32.0,5.0,966.9,965.1
330,9434,2015-11-27,11.6,33.0,9.4,988.7,983.9
331,9898,2015-11-28,9.2,31.0,8.1,961.8,951.9
331,0076,2015-11-28,11.5,99.0,3.6,1027.2,1015.5
331,9434,2015-11-28,11.2,33.0,8.6,998.7,988.7
331,9263D,2015-11-28,6.2,34.0,4.4,977.1,966.3
332,9434,2015-11-29,9.6,99.0,6.4,1008.2,998.7
332,9898,2015-11-29,8.6,,2.5,967.5,961.8
332,0076,2015-11-29,10.8,34.0,3.3,1034.5,1027.1
332,9263D,2015-11-29,7.2,30.0,1.7,981.4,976.7
333,9263D,2015-11-30,5.6,99.0,0.3,982.8,979.6
333,9434,2015-11-30,7.3,99.0,1.9,1005.3,1002.7
333,9898,2015-11-30,9.4,25.0,2.5,968.3,967.2
333,0076,2015-11-30,10.6,23.0,4.7,1035.4,1031.4
334,9434,2015-12-01,6.0,99.0,0.6,1004.6,999.3
334,9263D,2015-12-01,4.2,16.0,0.0,980.7,976.3
334,9898,2015-12-01,7.7,,2.2,967.5,964.8
334,0076,2015-12-01,11.4,35.0,4.7,1033.2,1029.0
335,9263D,2015-12-02,4.7,99.0,0.3,978.1,975.1
335,0076,2015-12-02,11.0,35.0,3.1,1030.0,1027.8
335,9898,2015-12-02,9.2,24.0,1.1,966.3,963.0
335,9434,2015-12-02,7.0,29.0,1.7,1000.2,997.5
336,9263D,2015-12-03,5.6,15.0,1.1,978.6,975.4
336,9898,2015-12-03,8.8,9.0,0.3,965.7,963.9
336,9434,2015-12-03,7.4,27.0,1.7,1001.7,998.6
336,0076,2015-12-03,11.4,35.0,3.3,1031.7,1029.0
337,9898,2015-12-04,9.2,22.0,0.6,969.0,965.7
337,9263D,2015-12-04,7.7,34.0,0.6,982.5,978.4
337,9434,2015-12-04,8.7,28.0,3.1,1005.0,1001.5
337,0076,2015-12-04,12.0,35.0,2.8,1034.7,1031.6
338,0076,2015-12-05,12.3,35.0,3.1,1033.6,1030.9
338,9898,2015-12-05,10.7,10.0,2.5,968.7,964.6
338,9263D,2015-12-05,8.5,99.0,0.8,980.1,975.7
338,9434,2015-12-05,9.6,9.0,0.8,1003.6,999.0
339,9898,2015-12-06,11.0,99.0,2.8,965.8,964.2
339,9263D,2015-12-06,7.0,99.0,0.6,978.1,975.7
339,9434,2015-12-06,9.0,99.0,0.6,1000.3,998.3
339,0076,2015-12-06,13.0,99.0,2.2,1032.1,1030.1
340,9434,2015-12-07,10.9,10.0,1.4,1000.3,998.3
340,9898,2015-12-07,11.2,,3.1,965.7,964.2
340,0076,2015-12-07,14.0,34.0,2.2,1032.1,1029.7
340,9263D,2015-12-07,10.6,18.0,1.7,977.0,974.3
341,0076,2015-12-08,14.9,35.0,3.1,1034.2,1030.2
341,9263D,2015-12-08,9.0,99.0,0.3,983.3,976.4
341,9434,2015-12-08,10.8,28.0,1.4,1003.8,1000.0
341,9898,2015-12-08,12.2,31.0,1.4,968.1,964.7
342,9898,2015-12-09,10.8,,1.1,972.2,968.1
342,0076,2015-12-09,14.6,99.0,4.7,1037.1,1034.1
342,9434,2015-12-09,11.4,99.0,2.8,1007.2,1003.8
342,9263D,2015-12-09,9.2,32.0,2.5,984.5,981.4
343,9898,2015-12-10,5.2,,0.3,969.9,967.8
343,9263D,2015-12-10,6.0,18.0,0.0,981.6,979.3
343,9434,2015-12-10,7.0,99.0,1.4,1005.0,1003.2
343,0076,2015-12-10,11.8,35.0,3.6,1035.4,1032.9
344,9434,2015-12-11,6.8,99.0,1.1,1005.6,1001.5
344,9263D,2015-12-11,6.4,99.0,1.4,981.6,977.6
344,9898,2015-12-11,5.5,,0.8,969.4,965.9
344,0076,2015-12-11,12.5,99.0,3.9,1034.6,1030.5
345,0076,2015-12-12,11.0,35.0,4.4,1030.5,1023.9
345,9898,2015-12-12,3.8,,0.3,965.9,959.9
345,9434,2015-12-12,6.5,99.0,0.8,1001.5,994.9
345,9263D,2015-12-12,5.6,11.0,0.8,977.6,971.3
346,0076,2015-12-13,11.4,35.0,2.8,1023.9,1019.8
346,9898,2015-12-13,2.3,,0.8,959.9,956.2
346,9263D,2015-12-13,5.4,99.0,2.5,971.3,966.9
346,9434,2015-12-13,6.0,99.0,1.1,994.9,991.0
347,9898,2015-12-14,3.4,,0.8,958.4,956.3
347,0076,2015-12-14,9.4,99.0,3.6,1024.6,1020.3
347,9263D,2015-12-14,5.3,2.0,1.1,970.5,967.0
347,9434,2015-12-14,5.9,12.0,1.9,994.1,991.0
348,9898,2015-12-15,8.9,30.0,1.9,963.2,958.4
348,9434,2015-12-15,7.2,7.0,1.1,999.8,994.1
348,9263D,2015-12-15,7.2,99.0,0.8,976.9,970.4
348,0076,2015-12-15,12.4,22.0,3.6,1028.8,1024.1
349,9263D,2015-12-16,8.2,99.0,1.7,979.3,976.6
349,0076,2015-12-16,14.2,35.0,3.3,1031.5,1028.4
349,9434,2015-12-16,9.2,11.0,0.8,1002.2,999.6
349,9898,2015-12-16,12.0,31.0,1.7,967.3,963.2
350,0076,2015-12-17,14.0,99.0,3.6,1029.4,1026.3
350,9263D,2015-12-17,7.2,13.0,1.1,976.6,973.7
350,9898,2015-12-17,12.0,,1.9,965.2,962.2
350,9434,2015-12-17,9.0,99.0,2.5,999.7,996.6
351,0076,2015-12-18,12.8,35.0,2.8,1028.7,1026.3
351,9434,2015-12-18,8.0,99.0,1.4,998.8,985.8
351,9263D,2015-12-18,9.0,99.0,0.3,976.0,973.0
351,9898,2015-12-18,11.9,9.0,1.7,964.2,961.9
352,0076,2015-12-19,12.2,35.0,2.5,1026.9,1023.6
352,9898,2015-12-19,13.2,,1.9,961.9,958.1
352,9434,2015-12-19,9.9,99.0,2.5,996.3,991.7
352,9263D,2015-12-19,8.4,27.0,0.6,973.4,968.2
353,9263D,2015-12-20,9.4,16.0,0.6,975.4,967.8
353,0076,2015-12-20,13.2,13.0,3.3,1027.9,1023.7
353,9434,2015-12-20,8.2,99.0,1.9,997.5,992.3
353,9898,2015-12-20,8.4,7.0,2.2,962.3,957.7
354,9263D,2015-12-21,7.8,17.0,1.9,980.8,975.4
354,9434,2015-12-21,9.2,28.0,0.3,1003.5,997.5
354,0076,2015-12-21,13.8,36.0,3.1,1034.3,1027.7
354,9898,2015-12-21,9.9,,0.8,968.7,962.3
355,0076,2015-12-22,11.5,99.0,6.1,1035.0,1031.1
355,9263D,2015-12-22,4.0,99.0,0.6,980.7,977.5
355,9434,2015-12-22,6.2,9.0,1.7,1004.4,1001.0
355,9898,2015-12-22,9.9,6.0,0.6,969.1,966.1
356,0076,2015-12-23,13.5,99.0,3.1,1032.5,1029.4
356,9898,2015-12-23,5.8,10.0,3.3,967.0,963.7
356,9263D,2015-12-23,3.9,16.0,0.8,979.5,975.2
356,9434,2015-12-23,6.1,9.0,2.2,1003.5,998.3
357,9263D,2015-12-24,6.8,99.0,1.9,977.8,974.1
357,0076,2015-12-24,14.0,99.0,3.9,1030.8,1027.9
357,9898,2015-12-24,10.0,9.0,2.5,965.2,963.1
357,9434,2015-12-24,7.8,10.0,1.4,1000.5,998.0
358,0076,2015-12-25,11.8,35.0,3.6,1034.4,1030.5
358,9898,2015-12-25,4.2,8.0,0.6,968.7,965.2
358,9263D,2015-12-25,6.8,99.0,0.6,980.3,977.1
358,9434,2015-12-25,4.9,99.0,0.8,1003.6,999.8
359,0076,2015-12-26,11.0,99.0,5.6,1034.1,1031.1
359,9434,2015-12-26,3.6,11.0,2.2,1003.9,1000.2
359,9263D,2015-12-26,5.2,99.0,0.6,980.1,977.3
359,9898,2015-12-26,5.0,9.0,1.1,968.7,966.6
360,9263D,2015-12-27,4.6,18.0,1.1,978.9,965.6
360,0076,2015-12-27,11.4,34.0,4.4,1033.5,1030.6
360,9898,2015-12-27,5.8,10.0,3.1,967.3,964.3
360,9434,2015-12-27,3.2,10.0,2.2,1003.8,998.3
361,0076,2015-12-28,13.2,99.0,3.9,1031.9,1027.9
361,9263D,2015-12-28,10.8,13.0,8.1,973.6,969.0
361,9898,2015-12-28,10.6,10.0,4.2,964.4,961.3
361,9434,2015-12-28,7.6,10.0,4.4,999.8,994.6
362,9263D,2015-12-29,9.2,17.0,2.5,977.3,970.2
362,9434,2015-12-29,10.4,11.0,2.5,1000.6,995.6
362,9898,2015-12-29,10.1,,1.9,964.4,962.0
362,0076,2015-12-29,14.0,21.0,3.9,1030.1,1026.9
363,9898,2015-12-30,9.0,27.0,2.2,964.4,958.1
363,0076,2015-12-30,12.8,99.0,4.4,1029.6,1022.2
363,9263D,2015-12-30,6.8,99.0,2.5,976.2,968.0
363,9434,2015-12-30,9.4,21.0,3.1,999.5,992.0
364,9263D,2015-12-31,6.8,27.0,0.8,972.7,969.4
364,0076,2015-12-31,12.0,99.0,3.3,1025.5,1022.4
364,9898,2015-12-31,8.4,27.0,1.9,959.8,958.0
364,9434,2015-12-31,8.8,9.0,1.7,995.1,993.4
0,9898,2016-01-01,7.6,8.0,4.4,959.3,953.2
0,9263D,2016-01-01,7.0,14.0,4.4,971.9,961.4
0,9434,2016-01-01,9.8,10.0,3.6,995.1,985.8
0,0076,2016-01-01,12.4,33.0,3.9,1025.3,1015.8
1,9434,2016-01-02,8.4,26.0,2.5,991.5,986.0
1,9898,2016-01-02,7.6,29.0,6.7,957.1,952.4
1,9263D,2016-01-02,6.2,32.0,1.1,968.8,962.8
1,0076,2016-01-02,13.2,26.0,2.2,1019.1,1014.0
2,9263D,2016-01-03,4.1,99.0,0.8,966.3,952.6
2,0076,2016-01-03,10.8,25.0,5.8,1018.8,1004.1
2,9434,2016-01-03,9.1,25.0,2.5,989.5,974.1
2,9898,2016-01-03,5.4,,0.8,956.3,942.5
3,0076,2016-01-04,13.7,29.0,1.9,1004.4,999.7
3,9434,2016-01-04,11.8,99.0,1.7,975.9,971.0
3,9898,2016-01-04,6.7,,3.3,942.5,938.3
3,9263D,2016-01-04,7.6,17.0,1.1,953.3,948.6
4,0076,2016-01-05,11.8,27.0,3.9,1006.2,1000.7
4,9898,2016-01-05,5.8,,5.3,943.4,938.3
4,9263D,2016-01-05,4.8,99.0,2.2,955.3,950.4
4,9434,2016-01-05,8.8,25.0,3.1,978.9,972.8
5,9434,2016-01-06,8.8,25.0,8.3,982.8,977.8
5,9898,2016-01-06,5.4,29.0,8.3,947.9,943.2
5,9263D,2016-01-06,5.2,99.0,4.4,959.6,954.2
5,0076,2016-01-06,11.0,33.0,5.8,1010.6,1005.9
6,9434,2016-01-07,15.4,24.0,8.1,980.2,977.6
6,9263D,2016-01-07,11.4,25.0,3.3,956.7,954.0
6,9898,2016-01-07,9.8,29.0,4.7,946.3,945.0
6,0076,2016-01-07,14.7,26.0,4.7,1009.6,1006.8
7,9898,2016-01-08,13.8,27.0,2.2,946.3,943.7
7,0076,2016-01-08,17.0,24.0,6.1,1009.0,1005.4
7,9263D,2016-01-08,12.9,20.0,5.8,956.0,951.6
7,9434,2016-01-08,16.8,23.0,2.5,980.0,977.0
8,9263D,2016-01-09,11.1,20.0,2.5,954.1,952.2
8,0076,2016-01-09,16.2,23.0,3.6,1008.0,1003.7
8,9898,2016-01-09,12.2,29.0,3.3,944.6,941.6
8,9434,2016-01-09,14.8,25.0,4.7,978.7,975.0
9,9434,2016-01-10,16.2,24.0,9.2,977.8,969.6
9,9263D,2016-01-10,11.7,20.0,4.2,952.9,945.3
9,0076,2016-01-10,15.0,25.0,8.3,1008.0,1003.7
9,9898,2016-01-10,9.8,16.0,3.3,944.6,939.5
10,9898,2016-01-11,9.6,31.0,8.1,949.1,938.8
10,9434,2016-01-11,13.4,24.0,11.4,985.3,969.4
10,9263D,2016-01-11,9.8,99.0,5.8,961.2,944.9
10,0076,2016-01-11,15.6,26.0,9.7,1013.2,1001.0
11,9434,2016-01-12,9.6,30.0,3.6,994.5,985.3
11,9263D,2016-01-12,5.9,34.0,1.1,972.4,961.2
11,0076,2016-01-12,13.4,30.0,6.4,1021.4,1012.8
11,9898,2016-01-12,6.7,29.0,7.8,958.9,949.1
12,9898,2016-01-13,5.2,,1.7,962.5,957.4
12,9263D,2016-01-13,2.9,13.0,0.8,973.4,965.3
12,9434,2016-01-13,6.6,28.0,1.7,996.5,990.1
12,0076,2016-01-13,10.7,99.0,4.2,1027.3,1020.2
13,0076,2016-01-14,12.6,29.0,4.4,1020.2,1011.2
13,9898,2016-01-14,6.8,30.0,4.2,957.4,951.4
13,9263D,2016-01-14,7.0,18.0,3.3,968.6,961.8
13,9434,2016-01-14,8.1,29.0,2.8,990.1,985.6
14,9898,2016-01-15,5.7,30.0,7.8,959.2,953.2
14,9263D,2016-01-15,2.9,36.0,5.3,975.4,968.0
14,9434,2016-01-15,7.8,31.0,9.4,997.3,989.2
14,0076,2016-01-15,9.2,34.0,3.1,1022.7,1016.8
15,9263D,2016-01-16,2.3,99.0,4.4,978.1,975.0
15,0076,2016-01-16,8.8,24.0,2.8,1026.4,1022.1
15,9898,2016-01-16,3.6,,8.9,960.8,959.2
15,9434,2016-01-16,5.6,30.0,7.8,999.2,996.3
16,9263D,2016-01-17,3.8,17.0,0.6,977.0,966.1
16,0076,2016-01-17,6.7,34.0,3.1,1026.5,1019.3
16,9434,2016-01-17,6.7,29.0,3.9,998.8,989.6
16,9898,2016-01-17,2.6,29.0,1.4,960.8,954.8
17,0076,2016-01-18,9.6,21.0,3.6,1019.3,1011.1
17,9263D,2016-01-18,6.1,36.0,3.9,966.1,960.7
17,9898,2016-01-18,6.1,,4.4,954.8,949.1
17,9434,2016-01-18,8.0,24.0,5.0,989.6,982.0
18,9898,2016-01-19,6.2,,6.4,952.1,949.9
18,9263D,2016-01-19,5.6,16.0,0.8,965.1,962.7
18,9434,2016-01-19,6.6,25.0,3.1,988.5,986.2
18,0076,2016-01-19,9.2,35.0,3.3,1018.0,1014.0
19,9434,2016-01-20,6.0,29.0,1.7,989.4,985.2
19,0076,2016-01-20,10.6,34.0,3.3,1018.3,1015.2
19,9898,2016-01-20,6.6,8.0,2.2,953.7,951.7
19,9263D,2016-01-20,5.2,17.0,1.7,966.1,962.6
20,9898,2016-01-21,7.4,28.0,1.7,959.8,953.1
20,9263D,2016-01-21,3.8,27.0,0.6,971.7,965.5
20,9434,2016-01-21,6.6,21.0,0.8,994.6,989.1
20,0076,2016-01-21,9.3,99.0,3.6,1025.9,1018.3
21,9898,2016-01-22,8.0,,1.7,966.0,959.8
21,9434,2016-01-22,6.6,99.0,1.1,1001.5,994.6
21,9263D,2016-01-22,5.4,99.0,0.6,979.4,971.3
21,0076,2016-01-22,10.2,99.0,3.9,1031.8,1025.8
22,9898,2016-01-23,10.6,,0.6,968.8,966.0
22,9263D,2016-01-23,9.4,99.0,0.6,981.0,978.7
22,0076,2016-01-23,12.8,21.0,4.4,1034.6,1031.2
22,9434,2016-01-23,10.8,99.0,1.7,1003.4,1001.3
23,9263D,2016-01-24,8.8,4.0,0.8,980.8,976.6
23,0076,2016-01-24,11.4,35.0,3.1,1036.1,1032.4
23,9434,2016-01-24,9.6,11.0,1.1,1003.5,999.7
23,9898,2016-01-24,11.7,,2.5,968.5,965.9
24,9263D,2016-01-25,5.8,99.0,0.0,979.1,976.0
24,9434,2016-01-25,9.6,12.0,1.7,1001.7,999.8
24,9898,2016-01-25,8.2,10.0,0.6,966.3,964.7
24,0076,2016-01-25,14.2,99.0,3.1,1032.6,1030.0
25,9434,2016-01-26,10.4,7.0,0.3,1002.2,999.3
25,0076,2016-01-26,13.5,21.0,3.3,1032.7,1029.7
25,9898,2016-01-26,8.0,11.0,0.3,967.0,965.5
25,9263D,2016-01-26,8.4,21.0,1.1,979.2,976.7
26,9898,2016-01-27,9.0,14.0,0.3,965.8,962.0
26,0076,2016-01-27,12.3,22.0,5.3,1030.9,1026.6
26,9434,2016-01-27,9.8,6.0,1.1,1001.1,997.3
26,9263D,2016-01-27,9.2,20.0,4.2,977.8,973.4
27,9434,2016-01-28,9.4,30.0,3.3,1001.3,996.9
27,9898,2016-01-28,8.7,28.0,1.1,964.9,961.3
27,9263D,2016-01-28,8.0,99.0,2.8,978.7,972.9
27,0076,2016-01-28,12.7,22.0,5.3,1030.4,1026.3
28,9898,2016-01-29,8.2,29.0,1.1,968.2,964.9
28,9263D,2016-01-29,6.6,34.0,3.3,981.5,978.4
28,9434,2016-01-29,9.7,99.0,1.9,1003.3,1001.3
28,0076,2016-01-29,12.8,99.0,3.1,1033.7,1030.2
29,9898,2016-01-30,8.5,27.0,3.6,967.5,962.9
29,9263D,2016-01-30,4.8,99.0,1.7,980.2,976.9
29,0076,2016-01-30,13.2,34.0,3.9,1032.9,1027.9
29,9434,2016-01-30,8.6,29.0,1.7,1003.5,999.9
30,9898,2016-01-31,9.6,30.0,8.6,964.0,961.6
30,0076,2016-01-31,12.0,33.0,1.9,1028.9,1025.7
30,9263D,2016-01-31,7.5,36.0,0.6,980.5,975.8
30,9434,2016-01-31,9.2,27.0,3.1,1002.7,998.4
31,9898,2016-02-01,12.8,29.0,1.7,966.3,963.5
31,9434,2016-02-01,12.8,99.0,6.7,1002.3,998.6
31,0076,2016-02-01,14.2,34.0,3.3,1030.4,1028.0
31,9263D,2016-02-01,9.6,99.0,4.7,981.0,977.1
32,0076,2016-02-02,12.5,99.0,2.5,1028.8,1024.6
32,9434,2016-02-02,8.9,28.0,4.7,999.1,995.8
32,9263D,2016-02-02,8.8,99.0,3.6,977.4,974.3
32,9898,2016-02-02,8.4,27.0,1.4,964.2,960.2
33,9263D,2016-02-03,6.6,34.0,6.1,983.5,974.6
33,0076,2016-02-03,14.3,25.0,3.3,1032.2,1024.1
33,9434,2016-02-03,10.3,28.0,8.6,1005.1,996.6
33,9898,2016-02-03,8.6,30.0,10.3,966.8,960.3
34,9434,2016-02-04,8.4,31.0,6.1,1006.3,997.6
34,9263D,2016-02-04,4.9,33.0,3.1,984.6,979.1
34,0076,2016-02-04,9.8,99.0,3.3,1036.0,1032.1
34,9898,2016-02-04,7.0,30.0,2.5,968.4,966.8
35,9263D,2016-02-05,6.4,99.0,0.6,979.1,970.3
35,9898,2016-02-05,8.6,6.0,2.2,966.9,959.3
35,0076,2016-02-05,10.6,99.0,6.9,1032.6,1024.7
35,9434,2016-02-05,6.8,6.0,1.7,1002.7,993.7
36,9434,2016-02-06,7.8,13.0,4.2,993.7,979.2
36,9898,2016-02-06,8.2,7.0,4.4,959.3,946.3
36,0076,2016-02-06,11.8,35.0,3.1,1025.0,1012.7
36,9263D,2016-02-06,5.7,17.0,5.6,970.3,953.5
37,9263D,2016-02-07,6.3,31.0,3.6,967.5,955.1
37,9434,2016-02-07,9.8,29.0,6.4,990.8,979.2
37,9898,2016-02-07,7.4,30.0,10.8,955.9,943.1
37,0076,2016-02-07,11.4,24.0,5.3,1020.2,1005.6
38,0076,2016-02-08,11.8,22.0,3.6,1022.6,1019.5
38,9263D,2016-02-08,10.2,99.0,3.1,969.4,965.9
38,9898,2016-02-08,10.1,,3.6,958.7,955.9
38,9434,2016-02-08,11.8,25.0,7.5,992.6,989.5
39,9263D,2016-02-09,10.0,27.0,5.3,965.9,954.0
39,0076,2016-02-09,15.0,99.0,7.5,1019.6,1005.0
39,9898,2016-02-09,10.6,30.0,6.4,957.0,942.8
39,9434,2016-02-09,13.8,27.0,8.9,989.5,978.1
40,9434,2016-02-10,10.0,30.0,3.9,982.6,976.0
40,9898,2016-02-10,8.2,29.0,4.2,946.9,942.9
40,9263D,2016-02-10,6.2,35.0,1.9,960.6,955.2
40,0076,2016-02-10,14.3,25.0,5.3,1011.5,1005.6
41,9434,2016-02-11,9.6,28.0,3.1,982.1,980.3
41,9898,2016-02-11,9.0,28.0,2.8,946.6,943.5
41,9263D,2016-02-11,7.3,30.0,1.4,959.7,956.9
41,0076,2016-02-11,12.2,99.0,2.5,1011.5,1007.7
42,9434,2016-02-12,12.2,26.0,5.3,980.5,973.2
42,9263D,2016-02-12,9.9,25.0,5.0,956.9,950.6
42,0076,2016-02-12,13.9,23.0,5.3,1010.5,1001.2
42,9898,2016-02-12,8.3,25.0,3.1,946.1,939.5
43,0076,2016-02-13,18.2,31.0,5.8,1002.6,996.3
43,9898,2016-02-13,13.5,32.0,4.4,940.5,933.6
43,9263D,2016-02-13,12.8,29.0,3.9,951.7,944.1
43,9434,2016-02-13,16.6,26.0,5.8,974.5,968.5
44,0076,2016-02-14,13.8,99.0,4.2,999.0,993.8
44,9434,2016-02-14,11.1,32.0,5.8,973.6,968.0
44,9898,2016-02-14,7.1,30.0,8.9,936.6,932.5
44,9263D,2016-02-14,5.7,32.0,4.2,952.1,945.4
45,0076,2016-02-15,10.4,99.0,2.5,1017.1,998.6
45,9263D,2016-02-15,3.0,34.0,7.8,974.2,952.1
45,9434,2016-02-15,7.4,31.0,11.1,993.0,973.6
45,9898,2016-02-15,6.5,34.0,8.1,955.1,936.6
46,9263D,2016-02-16,1.8,35.0,8.3,976.1,972.7
46,9434,2016-02-16,6.5,31.0,11.1,995.6,992.3
46,9898,2016-02-16,4.3,31.0,4.2,957.4,955.1
46,0076,2016-02-16,8.2,1.0,3.3,1023.3,1017.1
47,9434,2016-02-17,4.6,99.0,1.1,995.3,986.5
47,9263D,2016-02-17,1.4,99.0,1.7,972.7,962.6
47,9898,2016-02-17,2.1,28.0,3.3,957.1,951.7
47,0076,2016-02-17,7.2,32.0,5.8,1023.4,1016.7
48,9434,2016-02-18,8.0,31.0,5.8,993.0,985.4
48,9263D,2016-02-18,3.4,32.0,3.3,971.2,962.3
48,9898,2016-02-18,6.8,29.0,3.3,956.3,950.8
48,0076,2016-02-18,8.3,35.0,4.2,1021.7,1014.8
49,0076,2016-02-19,8.6,99.0,4.2,1029.0,1021.4
49,9898,2016-02-19,6.0,25.0,3.1,961.9,956.3
49,9434,2016-02-19,7.2,29.0,4.7,998.0,993.0
49,9263D,2016-02-19,3.8,99.0,1.4,975.9,971.0
50,9898,2016-02-20,8.4,,1.9,966.2,961.9
50,9434,2016-02-20,7.4,33.0,1.7,1002.2,998.0
50,9263D,2016-02-20,5.4,16.0,0.6,979.3,975.2
50,0076,2016-02-20,8.8,99.0,5.3,1032.5,1028.6
51,0076,2016-02-21,10.4,99.0,6.7,1031.5,1022.8
51,9434,2016-02-21,8.2,9.0,1.1,999.8,991.8
51,9898,2016-02-21,11.2,11.0,3.3,964.4,958.7
51,9263D,2016-02-21,8.5,21.0,1.4,977.6,969.1
52,9898,2016-02-22,11.6,30.0,3.6,958.7,952.9
52,9434,2016-02-22,10.7,26.0,2.8,992.2,986.8
52,0076,2016-02-22,14.2,99.0,3.9,1022.9,1014.4
52,9263D,2016-02-22,7.5,2.0,2.2,970.2,965.4
53,9263D,2016-02-23,9.2,33.0,2.5,972.1,969.5
53,9898,2016-02-23,9.9,31.0,11.4,957.8,955.9
53,0076,2016-02-23,13.6,99.0,3.6,1021.3,1019.1
53,9434,2016-02-23,10.8,31.0,6.1,994.2,991.8
54,0076,2016-02-24,13.0,22.0,3.3,1020.4,1010.5
54,9263D,2016-02-24,8.0,24.0,1.9,969.5,959.2
54,9898,2016-02-24,10.4,32.0,2.2,956.1,948.5
54,9434,2016-02-24,11.6,23.0,3.3,991.8,982.2
55,9434,2016-02-25,12.4,30.0,7.8,986.5,982.2
55,9898,2016-02-25,9.2,,8.6,949.9,946.5
55,0076,2016-02-25,12.2,36.0,5.6,1013.3,1009.2
55,9263D,2016-02-25,8.2,99.0,2.8,964.7,960.3
56,0076,2016-02-26,11.8,99.0,3.9,1013.0,997.1
56,9434,2016-02-26,10.4,11.0,3.3,985.9,964.6
56,9898,2016-02-26,7.6,10.0,3.6,948.5,931.3
56,9263D,2016-02-26,8.0,99.0,4.7,963.1,940.4
57,9434,2016-02-27,5.4,30.0,7.8,966.3,959.6
57,9898,2016-02-27,3.0,10.0,3.3,931.3,923.7
57,0076,2016-02-27,10.2,6.0,6.4,997.1,987.2
57,9263D,2016-02-27,2.7,33.0,3.6,945.1,938.1
58,0076,2016-02-28,10.8,4.0,7.8,1002.9,991.8
58,9898,2016-02-28,4.4,31.0,3.1,940.8,929.5
58,9263D,2016-02-28,5.2,35.0,6.9,958.8,945.1
58,9434,2016-02-28,8.1,99.0,11.1,979.8,966.3
59,9898,2016-02-29,7.3,32.0,12.5,954.9,940.8
59,0076,2016-02-29,13.6,99.0,5.3,1017.7,1001.7
59,9263D,2016-02-29,4.9,99.0,7.8,974.4,958.8
59,9434,2016-02-29,9.3,30.0,15.3,993.5,979.6
60,0076,2016-03-01,13.2,32.0,3.6,1021.8,1017.7
60,9263D,2016-03-01,6.9,35.0,3.1,975.9,971.6
60,9434,2016-03-01,10.0,31.0,8.9,996.4,993.5
60,9898,2016-03-01,9.9,28.0,4.4,959.1,954.9
61,9898,2016-03-02,9.8,32.0,12.2,957.9,951.9
61,9263D,2016-03-02,7.6,29.0,3.3,971.7,967.5
61,0076,2016-03-02,14.6,29.0,9.2,1020.2,1008.9
61,9434,2016-03-02,11.4,33.0,6.7,993.9,987.3
62,9434,2016-03-03,10.1,30.0,7.8,990.2,985.0
62,9898,2016-03-03,7.4,30.0,13.6,952.8,949.4
62,9263D,2016-03-03,7.2,30.0,4.4,967.9,961.7
62,0076,2016-03-03,13.9,99.0,6.9,1014.1,1009.6
63,9898,2016-03-04,9.0,29.0,2.5,949.8,935.0
63,0076,2016-03-04,11.6,22.0,5.3,1012.9,997.3
63,9263D,2016-03-04,9.4,34.0,5.3,961.7,945.9
63,9434,2016-03-04,11.6,30.0,2.5,985.0,970.0
64,9263D,2016-03-05,4.7,29.0,4.2,957.5,950.3
64,9898,2016-03-05,5.5,29.0,10.0,943.0,936.2
64,9434,2016-03-05,8.6,33.0,5.3,979.6,972.6
64,0076,2016-03-05,12.8,30.0,5.8,1005.6,996.8
65,9434,2016-03-06,8.3,31.0,6.9,982.3,975.6
65,9263D,2016-03-06,4.4,30.0,3.6,960.5,955.4
65,9898,2016-03-06,5.9,29.0,10.6,945.8,943.0
65,0076,2016-03-06,10.2,35.0,5.0,1008.6,1005.2
66,9898,2016-03-07,7.8,99.0,4.7,944.4,940.1
66,9263D,2016-03-07,5.0,33.0,4.7,962.1,952.0
66,0076,2016-03-07,10.2,21.0,3.6,1009.7,1004.1
